dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
-0.6525620222091675,-0.3865552246570587,-0.38225996494293213,0.4633089601993561,-0.7690721750259399,-0.9699660539627075,-0.03613150864839554,-0.16299834847450256,0.4582142233848572,-0.0017162432195618749,-0.7620580196380615,-0.012504310347139835,-0.33733314275741577,-0.791711688041687,0.0
-0.6699089407920837,-0.40970879793167114,-0.4172731935977936,0.49666640162467957,-0.7375233173370361,-0.9734404683113098,-0.030066926032304764,-0.14690189063549042,0.46436887979507446,-0.0017433641478419304,-0.8078768253326416,-0.009016399271786213,-0.3512443006038666,-0.7358483076095581,0.0
-0.6863070130348206,-0.43046149611473083,-0.45134207606315613,0.5291605591773987,-0.6942120790481567,-0.9809404611587524,-0.022477468475699425,-0.1254008263349533,0.4706786274909973,-0.002619293285533786,-0.860413670539856,-0.00454301992431283,-0.3647323250770569,-0.6630871295928955,0.0
-0.6892720460891724,-0.4292110204696655,-0.45271170139312744,0.5356175303459167,-0.6685281991958618,-1.0,-0.018429173156619072,-0.11244165152311325,0.47012412548065186,-0.004090516362339258,-0.8889108300209045,-0.001920477021485567,-0.3667055666446686,-0.6211439967155457,0.0
-0.683436930179596,-0.4233476221561432,-0.4561634361743927,0.5171636939048767,-0.6941530108451843,-0.9705473184585571,-0.0200943723320961,-0.12191175669431686,0.4896084666252136,-0.005270928144454956,-0.8598594069480896,-0.003685322590172291,-0.3710704743862152,-0.6608350276947021,0.0
-0.6441088914871216,-0.4176720082759857,-0.4155415892601013,0.42446956038475037,-0.8342943787574768,-0.8225326538085938,-0.055273424834012985,-0.20258042216300964,0.4647623896598816,0.004489863757044077,-0.6147245168685913,-0.02209603041410446,-0.3253403604030609,-0.9168272018432617,0.0
-0.6336671710014343,-0.4165305495262146,-0.4018356204032898,0.4044111371040344,-0.8532820343971252,-0.7923005819320679,-0.06384852528572083,-0.21549968421459198,0.4501120448112488,0.007062786724418402,-0.5558640360832214,-0.025379711762070656,-0.3076726496219635,-0.9573453068733215,0.0
-0.6403639316558838,-0.4168862998485565,-0.4006919264793396,0.42688852548599243,-0.8406041860580444,-0.8275490999221802,-0.05932706594467163,-0.20767170190811157,0.4464201033115387,0.006922421045601368,-0.5947012305259705,-0.02334745228290558,-0.3128165602684021,-0.930849015712738,0.0
-0.026218052953481674,-1.0,0.10750094801187515,0.44392696022987366,1.0,-0.002753570908680558,0.16188117861747742,-0.22988790273666382,0.09672985970973969,-0.06212057173252106,0.03372496739029884,0.032166823744773865,-0.08462373167276382,-0.8015819191932678,0.0
0.7257928848266602,0.1361571103334427,0.14555703103542328,-0.024685624986886978,-0.25276467204093933,-0.23769333958625793,-0.013090833090245724,-0.020295139402151108,-0.03989468514919281,0.02755407802760601,-0.6864851713180542,1.0,0.05410212278366089,-0.3447539210319519,0.0
