dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
0.2724609971046448,-1.0,-0.17721420526504517,0.4318169057369232,0.5875360369682312,0.0
-0.6470152735710144,1.0,-0.02435317449271679,-0.7910510897636414,0.0013735058018937707,0.0
1.0,-0.451758474111557,0.11039408296346664,-0.905243992805481,-0.7148839831352234,0.0
-1.0,-0.6314418315887451,-0.8176310658454895,0.731123149394989,-1.0,0.0
-0.04010797664523125,0.10015392303466797,0.5618073344230652,0.5632840394973755,1.0,0.0
-0.520129919052124,-0.8890777826309204,-1.0,-1.0,0.5506547093391418,0.0
0.5696552395820618,0.5253751873970032,-0.5340449810028076,1.0,-0.31314852833747864,0.0
-0.6742608547210693,-0.6644622683525085,1.0,-0.08422878384590149,-0.7337438464164734,0.0
2.9008635465288535e-05,5.2663945098174736e-05,-0.0002532118232920766,0.0020227679051458836,-0.00646878220140934,0.0
2.7017997126677074e-05,-8.709340909263119e-05,-0.0020705568604171276,0.006550635676831007,-0.0009898977586999536,0.0
-7.307844498427585e-05,-0.00040899351006373763,-0.00014215396367944777,0.004022089298814535,-0.0125350346788764,0.0
-8.865573181537911e-05,-0.0002515758096706122,-0.00014025019481778145,0.0028488340321928263,-0.012503113597631454,0.0
7.252569776028395e-05,6.75390983815305e-05,-0.0008731213747523725,0.0008093115175142884,0.003134491154924035,0.0
0.00011422022362239659,3.0699251510668546e-05,-0.0011628317879512906,0.013033189810812473,0.048084720969200134,0.0
1.4657389328931458e-05,0.00010805251076817513,-0.0004078914935234934,-0.0023527746088802814,-0.0018630523700267076,0.0
-0.00020032000611536205,-9.178880281979218e-05,0.0002661103499121964,-0.00043517735321074724,-0.004320035222917795,0.0
2.0286413928261027e-05,0.00016171138850040734,0.00070706702535972,0.00781640037894249,-0.021273761987686157,0.0
0.00028168538119643927,0.0002884446585085243,-0.0010510248830541968,0.008896328508853912,-0.0014183151070028543,0.0
3.2510988603462465e-06,-0.0006721295649185777,-0.003461077343672514,0.005626444239169359,-0.00944557785987854,0.0
-9.721319656819105e-05,-0.0007872364949434996,-0.00413593091070652,-0.0007931668078526855,0.017636500298976898,0.0
-1.8654269297257997e-05,-0.0006242080125957727,-0.002746421145275235,-0.0062470692209899426,0.0009934034897014499,0.0
3.6704718695546035e-06,1.968755532288924e-05,0.000161649557412602,-0.00037125934613868594,-0.0006149316322989762,0.0
-1.452001106372336e-05,-5.130970384925604e-05,-0.00015041617734823376,0.0009229574934579432,0.00044489011634141207,0.0
8.805734069028404e-06,1.2099013474653475e-05,-8.999039710033685e-05,-0.000510296958964318,-0.0004073063610121608,0.0
