dim_1,dim_2,dim_3
-0.8324300663225574,-0.07579787524567415,0.0
0.09563625354416544,-0.43954028862439504,0.0
-0.6847115943119497,-0.0033482197328762084,0.0
0.9048983943199581,0.284805950017771,0.0
-1.0,0.060228652088989656,0.0
1.0,-0.9146035402747371,0.0
-0.08181709514722216,-0.2864554648884955,0.0
0.5878842263145085,-0.5192696841565937,0.0
0.21288940213109822,0.7536598192711048,0.0
0.14025188583794712,0.9263986559435092,0.0
0.0350997768172821,0.7855716507750762,0.0
0.1797668088626064,0.7728474966333476,0.0
-0.8843953413948406,0.19360392288424105,0.0
-0.4981921149608612,0.4540816906616784,0.0
0.4472237447744363,1.0,0.0
-0.7856957071708859,0.8345937671594741,0.0
0.8811409690556022,0.2848786424121213,0.0
-0.06912437774131072,-0.0984087890342084,0.0
0.5868690418378499,0.38673331184609433,0.0
-0.40710447860785787,0.23176890268656367,0.0
-0.22383358743100382,0.2511206226705273,0.0
-0.07441133929182861,0.003917935229859462,0.0
-0.06122795893503291,0.030187390272219478,0.0
0.34213302320035066,-0.06013503295916933,0.0
0.3827413163970869,-0.5116812593419817,0.0
0.3150471575929577,-0.7143410249263087,0.0
-0.8386431846937075,-1.0,0.0
0.0,0.0,0.0
-0.8324300663225574,-0.07579787524567415,0.5
0.09563625354416544,-0.43954028862439504,0.5
-0.6847115943119497,-0.0033482197328762084,0.5
0.9048983943199581,0.284805950017771,0.5
-1.0,0.060228652088989656,0.5
1.0,-0.9146035402747371,0.5
-0.08181709514722216,-0.2864554648884955,0.5
0.5878842263145085,-0.5192696841565937,0.5
0.21288940213109822,0.7536598192711048,0.5
0.14025188583794712,0.9263986559435092,0.5
0.0350997768172821,0.7855716507750762,0.5
0.1797668088626064,0.7728474966333476,0.5
-0.8843953413948406,0.19360392288424105,0.5
-0.4981921149608612,0.4540816906616784,0.5
0.4472237447744363,1.0,0.5
-0.7856957071708859,0.8345937671594741,0.5
0.8811409690556022,0.2848786424121213,0.5
-0.06912437774131072,-0.0984087890342084,0.5
0.5868690418378499,0.38673331184609433,0.5
-0.40710447860785787,0.23176890268656367,0.5
-0.22383358743100382,0.2511206226705273,0.5
-0.07441133929182861,0.003917935229859462,0.5
-0.06122795893503291,0.030187390272219478,0.5
0.34213302320035066,-0.06013503295916933,0.5
0.3827413163970869,-0.5116812593419817,0.5
0.3150471575929577,-0.7143410249263087,0.5
-0.8386431846937075,-1.0,0.5
0.0,0.0,0.5
-0.5805674509219296,-0.8928050671399045,1.0
0.6825935452318211,-0.17141757007816028,1.0
-0.8746048752911599,-0.605896958548034,1.0
0.7034566341571734,-0.8303441899489875,1.0
-0.07228798505371592,-0.9847133702418835,1.0
0.756843544165526,-0.5719289941585214,1.0
-0.38958509587594664,-0.7731529740574975,1.0
0.045697083350099185,-0.05348898838635232,1.0
