dim_1,dim_2,dim_3
-0.08452901989221573,0.08360378444194794,0.0
-0.12730619311332703,0.06835205107927322,0.0
-0.017679499462246895,0.11749912053346634,0.0
0.017032885923981667,-0.492382287979126,0.0
-0.072500079870224,0.018033703789114952,0.0
-0.0662325993180275,0.03454054147005081,0.0
0.009862083941698074,0.07005991786718369,0.0
0.056317709386348724,0.10493224114179611,0.0
-1.0,0.055433813482522964,0.0
0.56830233335495,0.2402094602584839,0.0
1.0,0.2974967360496521,0.0
0.02064293436706066,0.17010696232318878,0.0
-0.007628424093127251,-0.7980114817619324,0.0
0.040762465447187424,-0.5968478322029114,0.0
-0.09217402338981628,0.08829975128173828,0.0
0.03352386876940727,-0.4792850911617279,0.0
0.035183072090148926,0.024561449885368347,0.0
-0.16079658269882202,-0.3981209695339203,0.0
-0.22511477768421173,-0.5800934433937073,0.0
0.05835122615098953,-1.0,0.0
0.10254551470279694,-0.08894700556993484,0.0
0.032454267144203186,-0.2886331379413605,0.0
0.03027854487299919,0.18108418583869934,0.0
0.14216524362564087,-0.45941463112831116,0.0
-0.4762062132358551,0.33494821190834045,0.0
-0.15225419402122498,0.23283766210079193,0.0
-0.19875583052635193,1.0,0.0
0.0,0.0,0.0
-0.08452901989221573,0.08360378444194794,0.5
-0.12730619311332703,0.06835205107927322,0.5
-0.017679499462246895,0.11749912053346634,0.5
0.017032885923981667,-0.492382287979126,0.5
-0.072500079870224,0.018033703789114952,0.5
-0.0662325993180275,0.03454054147005081,0.5
0.009862083941698074,0.07005991786718369,0.5
0.056317709386348724,0.10493224114179611,0.5
-1.0,0.055433813482522964,0.5
0.56830233335495,0.2402094602584839,0.5
1.0,0.2974967360496521,0.5
0.02064293436706066,0.17010696232318878,0.5
-0.007628424093127251,-0.7980114817619324,0.5
0.040762465447187424,-0.5968478322029114,0.5
-0.09217402338981628,0.08829975128173828,0.5
0.03352386876940727,-0.4792850911617279,0.5
0.035183072090148926,0.024561449885368347,0.5
-0.16079658269882202,-0.3981209695339203,0.5
-0.22511477768421173,-0.5800934433937073,0.5
0.05835122615098953,-1.0,0.5
0.10254551470279694,-0.08894700556993484,0.5
0.032454267144203186,-0.2886331379413605,0.5
0.03027854487299919,0.18108418583869934,0.5
0.14216524362564087,-0.45941463112831116,0.5
-0.4762062132358551,0.33494821190834045,0.5
-0.15225419402122498,0.23283766210079193,0.5
-0.19875583052635193,1.0,0.5
0.0,0.0,0.5
-0.15165209770202637,0.5851964950561523,1.0
0.021425431594252586,-0.6261513829231262,1.0
-0.13691091537475586,0.4686618447303772,1.0
-0.17103080451488495,0.19901837408542633,1.0
0.01261955313384533,0.42876997590065,1.0
0.11853662133216858,0.050800174474716187,1.0
-0.09305277466773987,0.5232459306716919,1.0
-0.218684583902359,0.2237703651189804,1.0
