dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25
0.9968377947807312,0.09674607962369919,0.3651885390281677,-0.02238357439637184,0.0503443107008934,0.08928322046995163,0.03866230323910713,0.053077537566423416,-0.3185062110424042,0.03481832891702652,-0.0064637307077646255,0.14760401844978333,0.001969971228390932,0.22885483503341675,-0.1605985015630722,0.10439375787973404,-0.29128360748291016,0.02426253817975521,0.08776358515024185,0.11985266953706741,-0.04211356118321419,0.05727135017514229,-0.1601945459842682,-0.02333320863544941,0.0
1.0,0.14147505164146423,0.3395785987377167,-0.00516783120110631,0.03130709379911423,0.0758189707994461,0.03891874849796295,0.08085235953330994,-0.262393057346344,0.038644395768642426,-0.014440309256315231,0.11791960150003433,0.028295012190937996,0.20754292607307434,-0.1700487583875656,0.09529715031385422,-0.32473525404930115,0.034802813082933426,0.06439054012298584,0.09837079048156738,-0.035553477704524994,0.054648466408252716,-0.09865216910839081,-0.011780849657952785,0.0
0.9976654052734375,0.19562730193138123,0.31256285309791565,0.013720228336751461,0.008276490494608879,0.05671628937125206,0.03695058822631836,0.11815540492534637,-0.19990357756614685,0.046244069933891296,-0.02485547587275505,0.08256661891937256,0.06062440946698189,0.1873636245727539,-0.18752127885818481,0.088633231818676,-0.3754536211490631,0.048627909272909164,0.03942063823342323,0.08015439659357071,-0.026918599382042885,0.05307682976126671,-0.03914022073149681,0.0007371779647655785,0.0
0.9910234808921814,0.22282803058624268,0.3102336823940277,0.020521508529782295,-0.006956799421459436,0.041051845997571945,0.032668065279722214,0.1433972269296646,-0.17868933081626892,0.05599604919552803,-0.03166867420077324,0.0651267021894455,0.0770193561911583,0.189124196767807,-0.21170048415660858,0.09229506552219391,-0.42133304476737976,0.05689051002264023,0.034633737057447433,0.08511539548635483,-0.020961308851838112,0.059049785137176514,-0.010554037988185883,0.0028971063438802958,0.0
0.995640754699707,0.2029327154159546,0.31498703360557556,0.0316799096763134,0.005562387872487307,0.06438283622264862,0.035757485777139664,0.13213597238063812,-0.1931251883506775,0.04362070560455322,-0.025381332263350487,0.0839419886469841,0.07170175760984421,0.1825282722711563,-0.18017719686031342,0.10128026455640793,-0.3889999985694885,0.04941222444176674,0.035086240619421005,0.08049657195806503,-0.011295944452285767,0.04143859073519707,-0.14427761733531952,0.001162121188826859,0.0
0.9979048371315002,-0.0018063272582367063,0.3187333047389984,-0.021267998963594437,0.09960609674453735,0.1560174524784088,0.052986178547143936,-0.08298715949058533,-0.39047232270240784,-0.005800934042781591,0.010059835389256477,0.21683721244335175,-0.06855139881372452,0.20923112332820892,-0.028074081987142563,0.07476703077554703,-0.09287518262863159,-0.002746065380051732,0.08852162957191467,0.09124644100666046,-0.08400196582078934,0.003663402982056141,-0.3490057587623596,-0.01960642635822296,0.0
0.9894019365310669,-0.05258423089981079,0.31359627842903137,-0.039307598024606705,0.11888694018125534,0.16815291345119476,0.05342259258031845,-0.14517909288406372,-0.43855276703834534,-0.010320419445633888,0.014506576582789421,0.24351055920124054,-0.10276839882135391,0.21930325031280518,0.00018446524336468428,0.06514378637075424,-0.03697763383388519,-0.01201954111456871,0.09924699366092682,0.10168915241956711,-0.1068214699625969,-0.00895104743540287,-0.3775888681411743,-0.021218236535787582,0.0
0.9950282573699951,-0.02367846667766571,0.3200904428958893,-0.045512378215789795,0.10710486769676208,0.15233057737350464,0.051989734172821045,-0.11399596184492111,-0.4148392081260681,-0.0021091443486511707,0.012047836557030678,0.2245483547449112,-0.08748665452003479,0.21715128421783447,-0.027303099632263184,0.06549172848463058,-0.07240457832813263,-0.004650192800909281,0.09453309327363968,0.10001756995916367,-0.10031674057245255,0.00974240805953741,-0.30062973499298096,-0.02191590704023838,0.0
0.11713005602359772,0.014506995677947998,-0.05419342219829559,-0.45097342133522034,1.0,-0.6173872351646423,0.21407920122146606,0.03949468210339546,0.08020561933517456,-0.5835396647453308,0.5464118123054504,0.019757695496082306,0.9458856582641602,-1.0,-0.5660410523414612,-0.01271298248320818,-0.14297166466712952,-0.37085020542144775,0.17132088541984558,0.04696744307875633,0.5872060656547546,-0.32548660039901733,-0.07401713728904724,-0.13919921219348907,0.0
-0.20275023579597473,-0.08162666112184525,0.8535298109054565,-0.6888852119445801,0.00043725661817006767,0.43340131640434265,0.6795033812522888,0.5526894927024841,-0.7926559448242188,-0.20048834383487701,-0.30922991037368774,-1.0,0.28462404012680054,-0.8589270710945129,0.03373756259679794,-0.0713629201054573,0.24808089435100555,0.051433075219392776,-0.8876645565032959,-0.35245534777641296,-0.5537468791007996,-0.3585844337940216,-0.0177177581936121,0.2781827747821808,0.0
