dim_1,dim_2,dim_3
0.03572746366262436,0.22651620209217072,0.0
-0.07707152515649796,-0.28638359904289246,0.0
-0.011317525058984756,0.2438003271818161,0.0
0.031167805194854736,0.09757094085216522,0.0
0.0392274409532547,0.24439489841461182,0.0
0.027943233028054237,-0.20035162568092346,0.0
-0.0014030198799446225,0.14948920905590057,0.0
0.02157282456755638,-0.03610021248459816,0.0
0.9309958815574646,0.01677604392170906,0.0
-0.5514058470726013,-0.05229327455163002,0.0
1.0,0.003475762438029051,0.0
-1.0,-0.16254234313964844,0.0
0.14327794313430786,0.3424265384674072,0.0
0.10683441907167435,-0.2116321474313736,0.0
-0.27550360560417175,-0.09204106777906418,0.0
-0.13258682191371918,-0.08101584017276764,0.0
0.2338240146636963,0.08172950893640518,0.0
-0.12863825261592865,-0.5534778833389282,0.0
0.35093390941619873,-0.007506389636546373,0.0
-0.11351328343153,-0.29440242052078247,0.0
-0.05588257685303688,-0.07510894536972046,0.0
-0.8492155075073242,0.10739756375551224,0.0
-0.8603313565254211,0.042640212923288345,0.0
0.6446495056152344,-0.1704167127609253,0.0
0.6812556982040405,-0.5261619091033936,0.0
-0.45227140188217163,-0.14542782306671143,0.0
0.05977155640721321,1.0,0.0
0.0,0.0,0.0
0.03572746366262436,0.22651620209217072,0.5
-0.07707152515649796,-0.28638359904289246,0.5
-0.011317525058984756,0.2438003271818161,0.5
0.031167805194854736,0.09757094085216522,0.5
0.0392274409532547,0.24439489841461182,0.5
0.027943233028054237,-0.20035162568092346,0.5
-0.0014030198799446225,0.14948920905590057,0.5
0.02157282456755638,-0.03610021248459816,0.5
0.9309958815574646,0.01677604392170906,0.5
-0.5514058470726013,-0.05229327455163002,0.5
1.0,0.003475762438029051,0.5
-1.0,-0.16254234313964844,0.5
0.14327794313430786,0.3424265384674072,0.5
0.10683441907167435,-0.2116321474313736,0.5
-0.27550360560417175,-0.09204106777906418,0.5
-0.13258682191371918,-0.08101584017276764,0.5
0.2338240146636963,0.08172950893640518,0.5
-0.12863825261592865,-0.5534778833389282,0.5
0.35093390941619873,-0.007506389636546373,0.5
-0.11351328343153,-0.29440242052078247,0.5
-0.05588257685303688,-0.07510894536972046,0.5
-0.8492155075073242,0.10739756375551224,0.5
-0.8603313565254211,0.042640212923288345,0.5
0.6446495056152344,-0.1704167127609253,0.5
0.6812556982040405,-0.5261619091033936,0.5
-0.45227140188217163,-0.14542782306671143,0.5
0.05977155640721321,1.0,0.5
0.0,0.0,0.5
0.0017952664056792855,-0.7596060037612915,1.0
0.021970726549625397,-0.2844579517841339,1.0
-0.04130564257502556,-0.763912558555603,1.0
-0.047271888703107834,0.22342872619628906,1.0
-0.027464980259537697,-1.0,1.0
0.0671980157494545,-0.03372295945882797,1.0
-0.042511921375989914,-0.8020067811012268,1.0
0.04451043903827667,0.19908088445663452,1.0
