dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
-0.03184536099433899,-0.5379695296287537,-0.03134733811020851,1.0,0.3841601610183716,-0.03345185145735741,0.3714841604232788,0.4596201181411743,0.3693976104259491,0.13563114404678345,-0.6884034276008606,-0.3414250314235687,0.8731390237808228,0.048098620027303696,0.0
0.006712574977427721,0.7136632800102234,0.13489703834056854,0.8383451700210571,-0.9815191626548767,-0.0480068102478981,0.1540287733078003,-0.06738070398569107,-0.5332655310630798,-0.16511273384094238,-0.2169772833585739,-0.2658195495605469,-0.5107227563858032,0.03450929746031761,0.0
0.0077253831550478935,0.09565042704343796,-0.042224377393722534,0.42126181721687317,-0.13630884885787964,0.038659144192934036,-0.05686403065919876,0.43870458006858826,0.9930391311645508,-1.0,-0.6731562614440918,0.08857931941747665,-0.6812390089035034,-0.03228561952710152,0.0
-0.09852048009634018,-0.3019017279148102,-0.024093953892588615,0.3772696852684021,0.24740788340568542,-0.01405378244817257,-0.4004068374633789,1.0,-1.0,0.10078810155391693,0.17028893530368805,-0.29058119654655457,-0.7661812901496887,0.07320235669612885,0.0
-0.02067989856004715,-0.49584269523620605,-0.061924275010824203,0.5019171833992004,0.06362782418727875,-0.06698881834745407,-1.0,-0.27520111203193665,0.8840036392211914,0.6472663879394531,-0.1968991458415985,0.023332303389906883,-0.6221789121627808,-0.03234124183654785,0.0
-0.05481616035103798,0.06812747567892075,0.012059793807566166,-0.17889635264873505,-0.6952579617500305,0.013910181820392609,0.34512513875961304,-0.5924206376075745,0.1218663826584816,0.5864448547363281,-0.9296363592147827,0.011983645148575306,0.005046799313277006,-0.06754527986049652,0.0
0.009473362937569618,0.880477786064148,-0.0584321953356266,0.11683964729309082,0.0893094390630722,-0.008775713853538036,-0.30555328726768494,0.12105023860931396,0.43989327549934387,0.10963134467601776,0.5464900135993958,-1.0,0.1682288497686386,-0.00869637168943882,0.0
-0.05640313774347305,0.7589303851127625,0.043340180069208145,0.4468455910682678,0.32932016253471375,0.012617215514183044,-0.9125150442123413,-0.17316210269927979,-0.6494941115379333,0.24059395492076874,-0.8220434188842773,0.2637769877910614,0.47073182463645935,-0.009803056716918945,0.0
-0.41396695375442505,0.07991479337215424,-1.0,-0.06438092887401581,-0.0071648722514510155,0.17245058715343475,-0.028065184131264687,0.06660769879817963,-0.09443552047014236,-0.0019236985826864839,-0.027368785813450813,0.008927296847105026,-0.029025878757238388,1.0,0.0
-0.025521470233798027,0.05678509175777435,0.2071601003408432,0.014348256401717663,-0.04111839458346367,1.0,0.006204843986779451,-0.02537708356976509,-0.0025750354398041964,0.009834831580519676,0.007015735376626253,-0.03964107483625412,-0.038903702050447464,-0.2719298005104065,0.0
-0.3402620255947113,0.006388986017554998,-0.7297727465629578,0.12608730792999268,-0.013753105886280537,-1.0,-0.10362621396780014,0.01796630397439003,-0.08050165325403214,0.04957310110330582,0.17338931560516357,0.03966240584850311,0.07737750560045242,0.8256778120994568,0.0
