dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
0.2724609971046448,-1.0,-0.17721420526504517,0.4318169057369232,0.5875360369682312,1.0,0.07947318255901337,0.059282802045345306,-0.03348584100604057,-0.08033084869384766,0.01451133657246828,-0.02333320863544941,-0.1601945459842682,0.05727135017514229,0.0
-0.6470152735710144,1.0,-0.02435317449271679,-0.7910510897636414,0.0013735058018937707,0.4013049602508545,0.23294200003147125,0.1077461987733841,0.06128966808319092,-0.1300143152475357,0.004789378959685564,-0.011780849657952785,-0.09865216910839081,0.054648466408252716,0.0
1.0,-0.451758474111557,0.11039408296346664,-0.905243992805481,-0.7148839831352234,-0.32603129744529724,0.4337448477745056,0.17743489146232605,0.1707107126712799,-0.1966058313846588,-0.011354129761457443,0.0007371779647655785,-0.03914022073149681,0.05307682976126671,0.0
-1.0,-0.6314418315887451,-0.8176310658454895,0.731123149394989,-1.0,-0.261555939912796,0.5686631798744202,0.2334934026002884,0.23570582270622253,-0.2528405785560608,-0.022271599620580673,0.0028971063438802958,-0.010554037988185883,0.059049785137176514,0.0
-0.04010797664523125,0.10015392303466797,0.5618073344230652,0.5632840394973755,1.0,-1.0,0.4598567485809326,0.1925385296344757,0.17091739177703857,-0.16361166536808014,-0.004807181190699339,0.001162121188826859,-0.14427761733531952,0.04143859073519707,0.0
-0.520129919052124,-0.8890777826309204,-1.0,-1.0,0.5506547093391418,-0.6199613809585571,-0.7335877418518066,-0.3584655821323395,-0.3469046354293823,0.17225122451782227,0.02069144882261753,-0.01960642635822296,-0.3490057587623596,0.003663402982056141,0.0
0.5696552395820618,0.5253751873970032,-0.5340449810028076,1.0,-0.31314852833747864,-0.32650190591812134,-1.0,-0.490522176027298,-0.44355571269989014,0.21773475408554077,0.014882820658385754,-0.021218236535787582,-0.3775888681411743,-0.00895104743540287,0.0
-0.6742608547210693,-0.6644622683525085,1.0,-0.08422878384590149,-0.7337438464164734,0.08450447022914886,-0.8105753064155579,-0.39567744731903076,-0.36929550766944885,0.15761500597000122,0.013514000922441483,-0.02191590704023838,-0.30062973499298096,0.00974240805953741,0.0
2.9008635465288535e-05,5.2663945098174736e-05,-0.0002532118232920766,0.0020227679051458836,-0.00646878220140934,-0.003599710762500763,0.012638319283723831,-0.04393864795565605,-0.11269054561853409,-0.01999654248356819,-0.18311479687690735,-0.13919921219348907,-0.07401713728904724,-0.32548660039901733,0.0
2.7017997126677074e-05,-8.709340909263119e-05,-0.0020705568604171276,0.006550635676831007,-0.0009898977586999536,0.012580138631165028,0.05746937543153763,-0.3437895178794861,0.05288808047771454,0.08877932280302048,0.15452364087104797,0.2781827747821808,-0.0177177581936121,-0.3585844337940216,0.0
-7.307844498427585e-05,-0.00040899351006373763,-0.00014215396367944777,0.004022089298814535,-0.0125350346788764,-0.007159838452935219,-0.06705081462860107,0.04957622289657593,-0.09200634062290192,-0.045212168246507645,-0.10820546001195908,-0.25383633375167847,-0.02316473424434662,0.058200493454933167,0.0
