dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
-0.039833413204866115,0.16682570089300128,0.050169538465690305,-0.19398507596731507,-0.047040097014684076,0.0
0.040730299852066366,-0.06122329933198256,0.029867338721335863,-0.3056439932021916,0.27503583960113276,0.0
0.046164570350759764,0.12882612903545418,0.027946663052766576,-0.09805202679044338,0.25266889811409626,0.0
-0.03504587937496442,0.02180134581067133,-0.20242338272888036,0.1428406574165911,0.19329237277267292,0.0
-0.03165253680248452,0.1703977239644128,-0.056089868512062366,-0.20992792305357674,0.27604314811804237,0.0
0.01579334107049114,-0.03278314549552679,0.08348679113455473,-0.23359102664702083,0.31225606680385465,0.0
-0.01638712223951693,0.11600270412698241,-0.06077616126783381,0.14374599329007476,-0.051833474353048845,0.0
0.002878551649436012,-0.08855789066621834,-0.38925081399109607,0.32161866972696207,0.28371585604919825,0.0
-0.6895038918321007,0.040600461230020375,0.016440916590736623,0.9796063721201448,0.5563029668892044,0.0
0.838350879422201,-0.09622570722343193,0.5214844561461377,0.7280267081181289,0.567610858254743,0.0
-1.0,0.051288872970527144,-0.4564846210233279,-0.10147526272884046,-0.1580753248890577,0.0
1.0,-0.25650691992945435,0.06746377390400125,-0.5026966383739045,-0.24762326028926018,0.0
-0.04670921194880589,0.16155599292491618,-0.008801968071104997,0.27060177106512234,-0.06075152643413531,0.0
-0.07400475386800873,-0.16946419305589674,-0.056223363134292846,0.15412613737118253,0.12222490360959916,0.0
0.2826024490973705,-0.045213431967703,0.24131060253165737,-0.035954100950462066,0.007637806584363062,0.0
0.12076302555463518,-0.04417289655418854,0.06672874201866846,-0.06460961960901188,0.07704956403224535,0.0
-0.14339701158962923,0.003844083448609675,-0.23419202838987402,0.39150573345843,-0.09319711952011589,0.0
0.012023671525282451,-0.3456811846098845,-0.08947424543152045,-0.2224294116354548,0.1393898161413679,0.0
-0.2876407763399229,-0.07263050753544627,-0.05062958942511788,0.08133645962241355,-0.5333177978026538,0.0
0.08202016523380351,-0.13895954193320847,0.04220267144259165,-0.09410224084024915,0.09392693438843404,0.0
0.12467356046819476,-0.05237120326065368,0.07330875509742504,0.4601206789272579,0.008239585864655978,0.0
0.7347651267728368,-0.08536639357579803,-0.5707571121014774,-0.33274021412968763,-0.9704722692487966,0.0
0.712405455092565,-0.11702263061259324,-0.6068399695556513,-0.6599142721077298,-0.6291649229021352,0.0
-0.3487006415499943,0.001753393515692003,0.5994857360342217,0.8231102823408568,0.6702921055639316,0.0
-0.577526569714122,-0.27063063353557165,1.0,-0.8134556036128369,0.016217777112832052,0.0
0.2940526559503081,-0.2183799069673173,-1.0,-1.0,1.0,0.0
0.07679621332211005,1.0,0.05036009225849135,-0.07971766972175622,0.01582963744806332,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-0.039833413204866115,0.16682570089300128,0.050169538465690305,-0.19398507596731507,-0.047040097014684076,0.5
0.040730299852066366,-0.06122329933198256,0.029867338721335863,-0.3056439932021916,0.27503583960113276,0.5
0.046164570350759764,0.12882612903545418,0.027946663052766576,-0.09805202679044338,0.25266889811409626,0.5
-0.03504587937496442,0.02180134581067133,-0.20242338272888036,0.1428406574165911,0.19329237277267292,0.5
-0.03165253680248452,0.1703977239644128,-0.056089868512062366,-0.20992792305357674,0.27604314811804237,0.5
0.01579334107049114,-0.03278314549552679,0.08348679113455473,-0.23359102664702083,0.31225606680385465,0.5
-0.01638712223951693,0.11600270412698241,-0.06077616126783381,0.14374599329007476,-0.051833474353048845,0.5
0.002878551649436012,-0.08855789066621834,-0.38925081399109607,0.32161866972696207,0.28371585604919825,0.5
-0.6895038918321007,0.040600461230020375,0.016440916590736623,0.9796063721201448,0.5563029668892044,0.5
0.838350879422201,-0.09622570722343193,0.5214844561461377,0.7280267081181289,0.567610858254743,0.5
-1.0,0.051288872970527144,-0.4564846210233279,-0.10147526272884046,-0.1580753248890577,0.5
1.0,-0.25650691992945435,0.06746377390400125,-0.5026966383739045,-0.24762326028926018,0.5
-0.04670921194880589,0.16155599292491618,-0.008801968071104997,0.27060177106512234,-0.06075152643413531,0.5
-0.07400475386800873,-0.16946419305589674,-0.056223363134292846,0.15412613737118253,0.12222490360959916,0.5
0.2826024490973705,-0.045213431967703,0.24131060253165737,-0.035954100950462066,0.007637806584363062,0.5
0.12076302555463518,-0.04417289655418854,0.06672874201866846,-0.06460961960901188,0.07704956403224535,0.5
