dim_1,dim_2
-0.03371806761204602,0.0
0.04431886590518774,0.0
0.013432983860868723,0.0
-0.053515517908705484,0.0
-0.03527440737489378,0.0
0.0005988563874466978,0.0
-0.010260205178802311,0.0
-0.03193255667388055,0.0
-0.8915714330983847,0.0
0.5779011793354842,0.0
-1.0,0.0
1.0,0.0
-0.0992307981639845,0.0
-0.1051083028976707,0.0
0.26200020683543157,0.0
0.1148249224837841,0.0
-0.20797612757966508,0.0
0.08098126258049351,0.0
-0.3099298304519095,0.0
0.09298998073257854,0.0
0.0549911939658489,0.0
0.7139622584139036,0.0
0.7215362526969977,0.0
-0.498821849054465,0.0
-0.5411095527672484,0.0
0.30405214320543617,0.0
-0.025010626379107018,0.0
0.0,0.0
-0.03371806761204602,0.5
0.04431886590518774,0.5
0.013432983860868723,0.5
-0.053515517908705484,0.5
-0.03527440737489378,0.5
0.0005988563874466978,0.5
-0.010260205178802311,0.5
-0.03193255667388055,0.5
-0.8915714330983847,0.5
0.5779011793354842,0.5
-1.0,0.5
1.0,0.5
-0.0992307981639845,0.5
-0.1051083028976707,0.5
0.26200020683543157,0.5
0.1148249224837841,0.5
-0.20797612757966508,0.5
0.08098126258049351,0.5
-0.3099298304519095,0.5
0.09298998073257854,0.5
0.0549911939658489,0.5
0.7139622584139036,0.5
0.7215362526969977,0.5
-0.498821849054465,0.5
-0.5411095527672484,0.5
0.30405214320543617,0.5
-0.025010626379107018,0.5
0.0,0.5
-0.006322733817854831,1.0
0.012549216688666402,1.0
0.022339770592256804,1.0
0.036213851811061896,1.0
0.0096746042052587,1.0
-0.00793940724317512,1.0
0.02812654752732384,1.0
-0.02156625088254598,1.0
