dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10
-0.9131185412406921,-0.48543038964271545,-0.7006171345710754,0.3115974962711334,-0.5654754638671875,-0.9209846258163452,0.4088384509086609,-0.24831894040107727,-0.01235484890639782,0.0
-0.8776382207870483,-0.48892462253570557,-0.7114231586456299,0.32503342628479004,-0.5999729633331299,-0.9444126486778259,0.44586583971977234,-0.22582000494003296,-0.008840680122375488,0.0
-0.8292701840400696,-0.4919496774673462,-0.7195659279823303,0.33541756868362427,-0.63716721534729,-0.9736292958259583,0.4821467101573944,-0.19603168964385986,-0.004333647433668375,0.0
-0.8010002970695496,-0.4904218018054962,-0.7178472280502319,0.3318480849266052,-0.6514734625816345,-1.0,0.48474258184432983,-0.17850397527217865,-0.0016909625846892595,0.0
-0.8269221186637878,-0.5062673687934875,-0.7169610857963562,0.32872986793518066,-0.6439030766487122,-0.9616213440895081,0.48586761951446533,-0.1928870975971222,-0.0034674599301069975,0.0
-0.9801457524299622,-0.49524253606796265,-0.7081950902938843,0.3300701379776001,-0.492309033870697,-0.7467517256736755,0.4347268342971802,-0.30066704750061035,-0.021986862644553185,0.0
-1.0,-0.4856155216693878,-0.7031812071800232,0.32942652702331543,-0.44907745718955994,-0.7010682225227356,0.41907715797424316,-0.3174258768558502,-0.02529505081474781,0.0
-0.9880239963531494,-0.4817256033420563,-0.7061375379562378,0.33284568786621094,-0.4703521430492401,-0.7460536360740662,0.4202783703804016,-0.30660030245780945,-0.023261331021785736,0.0
-0.16656489670276642,-0.1398933082818985,-0.015270229429006577,0.4049370586872101,-0.1238827034831047,0.01500904094427824,-0.14061404764652252,-0.009132126346230507,0.033139098435640335,0.0
-0.5543242692947388,0.06658855080604553,0.7415633797645569,-0.20100490748882294,-0.1898934692144394,-0.44127339124679565,-0.11173674464225769,-0.02891041338443756,1.0,0.0
-0.3213745355606079,-0.06321819126605988,0.7400391101837158,-0.000626035500317812,-0.3348909616470337,-0.39333388209342957,-0.21942247450351715,-0.2356872260570526,-0.0571492500603199,0.0
0.8121572136878967,-0.0976521298289299,1.0,-0.0487174354493618,0.050981659442186356,0.13526751101016998,-0.29491862654685974,0.0994480550289154,0.012294137850403786,0.0
-0.159077987074852,0.06537539511919022,0.9728645086288452,-0.31478407979011536,0.03605342283844948,-0.08304514735937119,-0.14728425443172455,0.061676666140556335,-1.0,0.0
-0.6320088505744934,0.05551345646381378,-0.8754096031188965,0.5872053503990173,-0.42632827162742615,-0.7568361759185791,0.7801775336265564,-0.16355054080486298,-0.11673551052808762,0.0
-0.2930263876914978,-0.18946991860866547,-0.9398853182792664,-0.0501948818564415,-0.5984161496162415,-0.5589753985404968,0.572443425655365,0.16209405660629272,0.015888050198554993,0.0
-0.2516466975212097,-0.23782455921173096,-0.8229284882545471,0.42320507764816284,-0.5576246976852417,-0.327567458152771,1.0,0.015715351328253746,-0.4369761049747467,0.0
-0.42635276913642883,-0.1893301159143448,-1.0,0.04638608172535896,-0.5870055556297302,-0.5238732695579529,0.5205073952674866,-0.08037693053483963,-0.2873370945453644,0.0
-0.624502956867218,-0.16792380809783936,-0.8074182271957397,0.6066414713859558,-0.8519942760467529,-0.521103024482727,0.7223094701766968,-0.1854207068681717,-0.14508359134197235,0.0
-0.9197214245796204,0.015324265696108341,-0.9474812746047974,0.11924662441015244,0.06978826224803925,0.008332581259310246,0.7347937226295471,-0.35720983147621155,-0.14298009872436523,0.0
-0.8907513618469238,-0.3875066041946411,-0.7111606001853943,0.762824296951294,-0.07939249277114868,-0.16887007653713226,0.5714279413223267,-0.3247027099132538,-0.10838934779167175,0.0
-0.95943683385849,0.023281218484044075,-0.8355157971382141,0.4480437636375427,0.05596374347805977,-0.16697080433368683,0.8849209547042847,-0.2830393314361572,-0.047293923795223236,0.0
-0.019330022856593132,0.16833552718162537,-0.0645606741309166,-0.11430332064628601,-0.09951888769865036,-0.023887254297733307,-0.13299307227134705,-0.2649587094783783,0.02547326311469078,0.0
-0.06136941537261009,0.0762607678771019,0.03887174278497696,0.040151577442884445,-0.29346704483032227,0.05626966431736946,0.15613953769207,0.27549320459365845,0.010756431147456169,0.0
-0.22915811836719513,0.026948843151330948,0.03509972244501114,0.4239470362663269,0.12835811078548431,0.05041664093732834,-0.09289491176605225,1.0,0.022983208298683167,0.0
0.6157678961753845,-0.010656552389264107,0.042905520647764206,-0.022943276911973953,-0.4227292239665985,-0.2289389967918396,-0.04107462614774704,-1.0,-0.026218727231025696,0.0
0.26209989190101624,0.001981866778805852,0.21586139500141144,1.0,-0.16789372265338898,0.06674309819936752,0.5471722483634949,0.9394436478614807,0.022135967388749123,0.0
1.0,-1.0,0.2286374270915985,0.04650434851646423,-1.0,-0.580173134803772,-0.02529899962246418,0.4770975410938263,0.0014930152101442218,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9131185412406921,-0.48543038964271545,-0.7006171345710754,0.3115974962711334,-0.5654754638671875,-0.9209846258163452,0.4088384509086609,-0.24831894040107727,-0.01235484890639782,0.5
-0.8776382207870483,-0.48892462253570557,-0.7114231586456299,0.32503342628479004,-0.5999729633331299,-0.9444126486778259,0.44586583971977234,-0.22582000494003296,-0.008840680122375488,0.5
-0.8292701840400696,-0.4919496774673462,-0.7195659279823303,0.33541756868362427,-0.63716721534729,-0.9736292958259583,0.4821467101573944,-0.19603168964385986,-0.004333647433668375,0.5
-0.8010002970695496,-0.4904218018054962,-0.7178472280502319,0.3318480849266052,-0.6514734625816345,-1.0,0.48474258184432983,-0.17850397527217865,-0.0016909625846892595,0.5
-0.8269221186637878,-0.5062673687934875,-0.7169610857963562,0.32872986793518066,-0.6439030766487122,-0.9616213440895081,0.48586761951446533,-0.1928870975971222,-0.0034674599301069975,0.5
-0.9801457524299622,-0.49524253606796265,-0.7081950902938843,0.3300701379776001,-0.492309033870697,-0.7467517256736755,0.4347268342971802,-0.30066704750061035,-0.021986862644553185,0.5
-1.0,-0.4856155216693878,-0.7031812071800232,0.32942652702331543,-0.44907745718955994,-0.7010682225227356,0.41907715797424316,-0.3174258768558502,-0.02529505081474781,0.5
-0.9880239963531494,-0.4817256033420563,-0.7061375379562378,0.33284568786621094,-0.4703521430492401,-0.7460536360740662,0.4202783703804016,-0.30660030245780945,-0.023261331021785736,0.5
-0.16656489670276642,-0.1398933082818985,-0.015270229429006577,0.4049370586872101,-0.1238827034831047,0.01500904094427824,-0.14061404764652252,-0.009132126346230507,0.033139098435640335,0.5
-0.5543242692947388,0.06658855080604553,0.7415633797645569,-0.20100490748882294,-0.1898934692144394,-0.44127339124679565,-0.11173674464225769,-0.02891041338443756,1.0,0.5
-0.3213745355606079,-0.06321819126605988,0.7400391101837158,-0.000626035500317812,-0.3348909616470337,-0.39333388209342957,-0.21942247450351715,-0.2356872260570526,-0.0571492500603199,0.5
0.8121572136878967,-0.0976521298289299,1.0,-0.0487174354493618,0.050981659442186356,0.13526751101016998,-0.29491862654685974,0.0994480550289154,0.012294137850403786,0.5
-0.159077987074852,0.06537539511919022,0.9728645086288452,-0.31478407979011536,0.03605342283844948,-0.08304514735937119,-0.14728425443172455,0.061676666140556335,-1.0,0.5
-0.6320088505744934,0.05551345646381378,-0.8754096031188965,0.5872053503990173,-0.42632827162742615,-0.7568361759185791,0.7801775336265564,-0.16355054080486298,-0.11673551052808762,0.5
-0.2930263876914978,-0.18946991860866547,-0.9398853182792664,-0.0501948818564415,-0.5984161496162415,-0.5589753985404968,0.572443425655365,0.16209405660629272,0.015888050198554993,0.5
-0.2516466975212097,-0.23782455921173096,-0.8229284882545471,0.42320507764816284,-0.5576246976852417,-0.327567458152771,1.0,0.015715351328253746,-0.4369761049747467,0.5
-0.42635276913642883,-0.1893301159143448,-1.0,0.04638608172535896,-0.5870055556297302,-0.5238732695579529,0.5205073952674866,-0.08037693053483963,-0.2873370945453644,0.5
-0.624502956867218,-0.16792380809783936,-0.8074182271957397,0.6066414713859558,-0.8519942760467529,-0.521103024482727,0.7223094701766968,-0.1854207068681717,-0.14508359134197235,0.5
-0.9197214245796204,0.015324265696108341,-0.9474812746047974,0.11924662441015244,0.06978826224803925,0.008332581259310246,0.7347937226295471,-0.35720983147621155,-0.14298009872436523,0.5
-0.8907513618469238,-0.3875066041946411,-0.7111606001853943,0.762824296951294,-0.07939249277114868,-0.16887007653713226,0.5714279413223267,-0.3247027099132538,-0.10838934779167175,0.5
-0.95943683385849,0.023281218484044075,-0.8355157971382141,0.4480437636375427,0.05596374347805977,-0.16697080433368683,0.8849209547042847,-0.2830393314361572,-0.047293923795223236,0.5
-0.019330022856593132,0.16833552718162537,-0.0645606741309166,-0.11430332064628601,-0.09951888769865036,-0.023887254297733307,-0.13299307227134705,-0.2649587094783783,0.02547326311469078,0.5
