dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
0.11167508363723755,-0.0009904335020110011,0.17299114167690277,0.01531020924448967,-0.013773917220532894,-0.15861713886260986,0.01834852434694767,0.005721071735024452,-0.15114852786064148,-0.5141161680221558,0.04520223289728165,-0.40847787261009216,0.26974281668663025,-0.175731360912323,0.0
0.11811468005180359,-0.001647266442887485,0.1795441210269928,0.012543672695755959,-0.01945553533732891,-0.1703239530324936,0.019879763945937157,0.0071550337597727776,-0.15699858963489532,-0.3792850375175476,0.045795541256666183,-0.41070616245269775,0.2613235414028168,-0.17038653790950775,0.0
0.12587836384773254,-0.0024602001067250967,0.19470389187335968,0.009108131751418114,-0.02643759362399578,-0.18578344583511353,0.022762155160307884,0.011429009027779102,-0.16371603310108185,-0.22042137384414673,0.05058662220835686,-0.4242026209831238,0.2544926404953003,-0.15722978115081787,0.0
0.13023065030574799,-0.0029061862733215094,0.21613100171089172,0.006950260605663061,-0.03098335489630699,-0.1919572353363037,0.025651324540376663,0.018185008317232132,-0.16777299344539642,-0.15096108615398407,0.06020112335681915,-0.45908933877944946,0.2580696642398834,-0.13474836945533752,0.0
0.12440154701471329,-0.002792052458971739,0.20114776492118835,0.011878995224833488,-0.02501261979341507,-0.20986488461494446,0.026351312175393105,0.012827492319047451,-0.17417871952056885,-0.19457405805587769,0.05230475589632988,-0.3987542986869812,0.25903961062431335,-0.16608861088752747,0.0
0.10056663304567337,0.0017025674460455775,0.08747520297765732,0.022605199366807938,0.008576548658311367,-0.14756205677986145,0.00653045391663909,-0.0683038979768753,-0.11016684025526047,-0.7589167952537537,0.0020557385869324207,-0.2001308798789978,0.2460751086473465,-0.30842071771621704,0.0
0.09755037724971771,0.003847076091915369,0.06870608776807785,0.022803429514169693,0.015002590604126453,-0.1289316564798355,0.0020136949606239796,-0.08241144567728043,-0.08736880868673325,-0.8829430937767029,-0.011947396211326122,-0.17641779780387878,0.24205917119979858,-0.3327575623989105,0.0
0.09994292259216309,0.003288337029516697,0.07906778901815414,0.020438581705093384,0.009361465461552143,-0.12713497877120972,0.003344187280163169,-0.06920024007558823,-0.09604606032371521,-0.8184307813644409,-0.0019596582278609276,-0.22286289930343628,0.24207670986652374,-0.30409321188926697,0.0
0.9887071251869202,-0.12082373350858688,-1.0,0.4333427846431732,-0.006781431846320629,-0.7937147617340088,-0.05479671433568001,0.1639295369386673,-0.4443940222263336,0.3144484758377075,0.5590233206748962,0.19951704144477844,-0.8826962113380432,0.11858953535556793,0.0
-0.10950089246034622,0.02590075135231018,-0.19227145612239838,0.025768982246518135,-1.0,-0.0331386998295784,-0.043149955570697784,0.03450307995080948,-0.8431358933448792,0.31997233629226685,-0.16185075044631958,0.03692847490310669,-0.13553068041801453,-0.1580106019973755,0.0
-0.20347799360752106,0.08240822702646255,0.06033571809530258,-0.06518369168043137,0.09437381476163864,0.04753326252102852,-0.08378478139638901,-0.3752511441707611,-1.0,0.40599510073661804,-0.8489983081817627,0.0568583682179451,-0.6238153576850891,0.06760973483324051,0.0
0.3827718198299408,0.08277194947004318,0.45577940344810486,0.14549505710601807,0.29253751039505005,-0.0627073347568512,0.07980570942163467,-0.09154240787029266,-0.24791446328163147,-1.0,-0.045022595673799515,0.012761103920638561,0.047626808285713196,0.05998055636882782,0.0
