dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20
-0.5478491187095642,-0.2626805305480957,-0.3607693612575531,0.24568286538124084,-0.11807195097208023,-0.9463185667991638,-0.02608618140220642,-0.7313525080680847,0.9199821949005127,0.03016580268740654,0.0024094015825539827,-0.013554142788052559,-0.339731365442276,-0.5232622027397156,0.24399317800998688,-0.5074107646942139,0.7535977363586426,0.3146991729736328,0.22186163067817688,0.0
-0.5706267356872559,-0.2814682126045227,-0.38959917426109314,0.26156505942344666,-0.13822078704833984,-0.945946216583252,-0.01823246479034424,-0.6971221566200256,0.9413897395133972,0.030940692871809006,0.006433550734072924,-0.010105617344379425,-0.3597426116466522,-0.5507412552833557,0.22366851568222046,-0.5139159560203552,0.6977951526641846,0.3625764846801758,0.2366930991411209,0.0
-0.5910107493400574,-0.299335777759552,-0.4158327877521515,0.2753969132900238,-0.1617467701435089,-0.9490514993667603,-0.008439157158136368,-0.6510668992996216,0.9705237150192261,0.03082381561398506,0.012016605585813522,-0.0057080527767539024,-0.37977296113967896,-0.5787351131439209,0.19595003128051758,-0.520531952381134,0.6251221895217896,0.41444623470306396,0.2504037022590637,0.0
-0.5896129608154297,-0.30015507340431213,-0.4122932553291321,0.2743387520313263,-0.1724836230278015,-0.9660800099372864,-0.003410478588193655,-0.6247638463973999,1.0,0.029271043837070465,0.015573875978589058,-0.003233586670830846,-0.38336819410324097,-0.5887925028800964,0.1784580796957016,-0.5195530652999878,0.5834500193595886,0.4276386797428131,0.2507967948913574,0.0
-0.58692866563797,-0.2926669418811798,-0.4185274541378021,0.26834800839424133,-0.17232242226600647,-0.9385794997215271,-0.004087794106453657,-0.6484009027481079,0.9686267971992493,0.029518648982048035,0.014851663261651993,-0.004777541849762201,-0.3873491883277893,-0.5686035752296448,0.19190633296966553,-0.5434883236885071,0.624359667301178,0.43474993109703064,0.24726930260658264,0.0
-0.5784457921981812,-0.285635381937027,-0.4150771200656891,0.25787967443466187,-0.07449602335691452,-0.8092342615127563,-0.048718251287937164,-0.8024213314056396,0.742449164390564,0.037248533219099045,-0.008401067927479744,-0.021918637678027153,-0.3235316872596741,-0.4457840323448181,0.29843661189079285,-0.5135211944580078,0.8747122287750244,0.2993967831134796,0.22673487663269043,0.0
-0.575934886932373,-0.28721851110458374,-0.4081972539424896,0.25497397780418396,-0.049851659685373306,-0.7831464409828186,-0.060417842119932175,-0.8259027600288391,0.6907234191894531,0.038816604763269424,-0.012620100751519203,-0.024920711293816566,-0.30110692977905273,-0.4186866879463196,0.3149978518486023,-0.4951475262641907,0.912818431854248,0.2622239291667938,0.22113175690174103,0.0
-0.5762423872947693,-0.28733640909194946,-0.40251827239990234,0.25889644026756287,-0.05941552296280861,-0.815296471118927,-0.05552659556269646,-0.8114135265350342,0.7301897406578064,0.03830138221383095,-0.011010191403329372,-0.023189332336187363,-0.3082139492034912,-0.44857025146484375,0.30439862608909607,-0.49114492535591125,0.8867768049240112,0.2675328552722931,0.2251816987991333,0.0
0.08040472120046616,-0.652851402759552,-0.22006773948669434,0.3068619668483734,1.0,0.0031861416064202785,0.17185883224010468,0.4593415856361389,0.172816202044487,-0.1457126885652542,-0.010734448209404945,0.030266055837273598,-0.03872291371226311,-0.5720813870429993,0.18885913491249084,-0.19221068918704987,0.4468894302845001,-0.15309210121631622,0.02935764566063881,0.0
0.5094704627990723,0.08002632111310959,0.07201114296913147,-0.15367653965950012,-0.07809660583734512,-0.18043474853038788,-0.009793408215045929,-0.13899049162864685,0.0965140238404274,-0.021639367565512657,-0.050171103328466415,1.0,-0.029724689200520515,-0.1798129826784134,0.017289675772190094,0.02112080156803131,0.19976888597011566,-0.07084774225950241,0.913432240486145,0.0
0.7368012070655823,0.015085854567587376,0.18800991773605347,-0.025457942858338356,-1.0,-0.22171884775161743,-0.25220614671707153,-0.3931165039539337,0.1459529548883438,0.10141585767269135,-0.019914750009775162,-0.061887357383966446,-0.20736995339393616,-0.028128301724791527,0.23570483922958374,-0.01998232677578926,0.056434426456689835,-0.03883941099047661,0.34592700004577637,0.0
1.0,-0.1781146079301834,0.140579953789711,-0.019730811938643456,-0.22527939081192017,0.056354522705078125,0.021353770047426224,0.09934872388839722,-1.0,-0.08268195390701294,0.045426081866025925,0.01144715677946806,0.02320476621389389,0.2039802223443985,-0.07311766594648361,-0.047355473041534424,-1.0,-0.10072944313287735,-0.38136231899261475,0.0
0.6373738646507263,0.1019827276468277,0.09988430887460709,-0.2007819265127182,-0.041298381984233856,0.030665669590234756,-0.025517499074339867,0.11381681263446808,-0.5923842787742615,-0.006287162192165852,-0.01276690699160099,-1.0,0.06552465260028839,0.1273798793554306,-0.03760291263461113,0.020059095695614815,-0.3685414493083954,-0.06482882052659988,1.0,0.0
-0.8581399321556091,-0.16098126769065857,-0.6945073008537292,0.5692397952079773,-0.084746353328228,-0.4969857335090637,0.00010300767462467775,-0.3642332851886749,0.6599700450897217,0.025644635781645775,-0.026590857654809952,-0.12060903012752533,-0.22062274813652039,-0.9282369017601013,0.1821986883878708,0.05738513171672821,0.4761773943901062,0.5533462166786194,0.24244272708892822,0.0
-1.0,0.04776011407375336,-0.43734052777290344,-0.003754744306206703,-0.4159010648727417,-0.23308713734149933,0.05608832836151123,-0.05713773891329765,0.7740930914878845,-0.01651655323803425,-0.04589807987213135,0.014486526139080524,-0.3179763853549957,-0.43975287675857544,-0.15276604890823364,-0.3827855885028839,0.005325359757989645,0.5252358913421631,0.2588460147380829,0.0
-0.8508086204528809,-0.029091520234942436,-1.0,0.4677232503890991,-0.3585874140262604,-0.033892400562763214,0.01170376781374216,-0.08987583965063095,0.6040024757385254,0.04499778151512146,0.029752638190984726,-0.4378712475299835,-0.3587892949581146,-0.5441757440567017,0.007945501245558262,-0.3596652150154114,0.05231587216258049,1.0,0.17918063700199127,0.0
-0.9750258922576904,0.017356492578983307,-0.7078038454055786,0.008071881718933582,-0.2548937201499939,-0.2667316198348999,0.06726881861686707,-0.11875803768634796,0.6892151236534119,-0.0782768577337265,-0.04648970067501068,-0.2900955080986023,-0.34768223762512207,-0.6573102474212646,0.07131526619195938,-0.35778433084487915,0.30638521909713745,0.12955152988433838,0.10419101268053055,0.0
-0.758609414100647,-0.35952362418174744,-0.78166264295578,0.5464687347412109,-0.06732306629419327,-0.3578090965747833,0.013844100758433342,-0.4398813545703888,0.5874413251876831,0.06567885726690292,-0.026779377833008766,-0.14821216464042664,-0.6562902331352234,-0.7318910360336304,0.21412664651870728,-0.15995429456233978,0.5398576855659485,0.4320593476295471,0.18068096041679382,0.0
-0.9594858884811401,0.021389078348875046,-0.6421851515769958,0.026170356199145317,0.009410321712493896,0.0024737417697906494,-0.0872255191206932,-0.7487733364105225,-0.19838422536849976,0.07408321648836136,-0.03159339725971222,-0.1432262361049652,0.0251971036195755,-0.42863157391548157,0.36033859848976135,0.015779724344611168,1.0,0.5061108469963074,0.0688697025179863,0.0
