dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20
0.020096248015761375,0.02604253962635994,-0.012679414823651314,0.14755721390247345,-0.08348690718412399,0.03335259482264519,-0.025120513513684273,0.0108181769028306,-0.0294733215123415,-0.9157524704933167,0.039491284638643265,-0.02346089668571949,0.5353025197982788,-0.00038469722494482994,-0.022463863715529442,0.15940339863300323,0.05117909982800484,0.045135967433452606,-0.14162105321884155,0.0
0.015390765853226185,0.02640571817755699,-0.030059747397899628,0.1558266580104828,-0.03957416117191315,0.019487258046865463,-0.02007870003581047,0.018747160211205482,-0.01447383128106594,-0.915278971195221,0.06754014641046524,-0.015354663133621216,0.36342376470565796,-0.017458628863096237,-0.028749540448188782,0.15418316423892975,0.060094669461250305,0.06009946018457413,-0.11222093552350998,0.0
0.009353290311992168,0.02675716206431389,-0.04800987243652344,0.15981873869895935,0.012873230502009392,0.0032666651532053947,-0.015248872339725494,0.028312861919403076,0.02501816302537918,-0.9383047223091125,0.09538332372903824,-0.004070749506354332,0.1603228747844696,-0.03919415548443794,-0.03828215226531029,0.15133267641067505,0.06747610867023468,0.08287347108125687,-0.07493538409471512,0.0
0.005541462451219559,0.026022812351584435,-0.050393830984830856,0.14975149929523468,0.040689677000045776,-0.001976778730750084,-0.015414322726428509,0.03324504569172859,0.0895325094461441,-1.0,0.09647036343812943,0.0009204159141518176,0.07095055282115936,-0.051816824823617935,-0.04670901224017143,0.16135145723819733,0.06756515055894852,0.10140243172645569,-0.042213644832372665,0.0
0.009739283472299576,0.025090182200074196,-0.05640703812241554,0.17935620248317719,0.021152295172214508,0.0011543098371475935,-0.015235542319715023,0.029582640156149864,0.014060062356293201,-0.9550824761390686,0.08719738572835922,0.00024328335712198168,0.12667500972747803,-0.042596425861120224,-0.03933502733707428,0.129434272646904,0.06008826196193695,0.08853374421596527,-0.13037924468517303,0.0
0.03508272022008896,0.03322877362370491,-0.007333547342568636,0.21874384582042694,-0.2634190022945404,0.052814021706581116,-0.021702377125620842,-0.009124716743826866,-0.07035414129495621,-0.584442138671875,0.09121191501617432,-0.03449789062142372,0.8444862365722656,0.03690808638930321,0.01638919487595558,0.08419918268918991,0.04443344473838806,-0.014414411038160324,-0.29977574944496155,0.0
0.039683882147073746,0.03520962595939636,0.012824038974940777,0.21602687239646912,-0.32865533232688904,0.0626642182469368,-0.0225692018866539,-0.01675914041697979,-0.08226051926612854,-0.5104866027832031,0.10165338963270187,-0.039727650582790375,1.0,0.05021432414650917,0.02640720270574093,0.08491876721382141,0.037014979869127274,-0.028177397325634956,-0.3109704256057739,0.0
0.03619365021586418,0.03438179939985275,0.004364758729934692,0.19696485996246338,-0.29023751616477966,0.05692056193947792,-0.02127324603497982,-0.011808821931481361,-0.07159474492073059,-0.561188280582428,0.09700694680213928,-0.03906163200736046,0.9189380407333374,0.04199871048331261,0.018543696030974388,0.10457843542098999,0.04298163205385208,-0.01935744658112526,-0.2642984092235565,0.0
0.1738782823085785,0.01424330286681652,0.2524566352367401,0.08668852597475052,0.6551473736763,0.08403092622756958,-0.046523191034793854,-0.08387168496847153,-0.1095288023352623,-0.305250346660614,0.5587873458862305,-0.23365332186222076,-0.20730504393577576,-0.1297147274017334,-1.0,-0.09633707255125046,0.00012894485553260893,-1.0,-0.3531530201435089,0.0
-0.17044797539710999,0.10315138101577759,-0.9461233615875244,0.0831727534532547,-0.04645471274852753,0.056334253400564194,-0.12190113961696625,1.0,0.3429960310459137,0.3324754536151886,-0.03507201373577118,-0.12374062091112137,-0.3683367967605591,0.034196220338344574,-0.125052809715271,0.16309985518455505,0.11049533635377884,-0.2972024381160736,0.05992471054196358,0.0
0.23784126341342926,0.057669349014759064,0.3929022550582886,-0.010002723895013332,1.0,-0.011409007012844086,-0.0027640347834676504,-0.15026222169399261,-0.00043182625086046755,0.019884834066033363,0.37689074873924255,-0.13087871670722961,0.2467128485441208,-0.11461018770933151,1.0,-0.04766639322042465,0.07997474819421768,-0.9096031188964844,-0.4103336036205292,0.0
