dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10
0.029656006023287773,0.22668440639972687,-0.5758534669876099,0.3709094226360321,0.03219936415553093,-0.7650020122528076,-0.43562689423561096,-0.37994542717933655,0.34108972549438477,0.0
-0.0723656415939331,-0.287200391292572,-0.13984663784503937,0.562448263168335,-0.32283085584640503,-0.13305333256721497,1.0,-0.6332039833068848,-0.16400231420993805,0.0
-0.018167363479733467,0.24360916018486023,-0.2693753242492676,0.4397267699241638,0.06686975061893463,-0.08969797939062119,0.45969972014427185,0.6491038799285889,1.0,0.0
0.028554437682032585,0.09776123613119125,0.254119873046875,0.3756435513496399,0.8267003893852234,-0.009778372012078762,0.325759619474411,0.7867865562438965,-0.7767539620399475,0.0
0.032677095383405685,0.2445802092552185,-0.2468368411064148,0.6693562269210815,-0.367845356464386,0.1868811845779419,-1.0,0.20025819540023804,0.00493148248642683,0.0
0.031247317790985107,-0.1999439150094986,0.15756462514400482,0.35333433747291565,-1.0,0.6990206241607666,0.0181412473320961,-1.0,0.11062388122081757,0.0
-0.005587490275502205,0.14941149950027466,-0.5305769443511963,0.25993967056274414,0.947004497051239,-0.49335020780563354,0.04280589893460274,-0.8776839971542358,-1.0,0.0
0.022169670090079308,-0.035824794322252274,1.0,0.316173791885376,0.48809927701950073,0.5028983354568481,-0.6204498410224915,-0.5725398063659668,0.3385023772716522,0.0
0.930632472038269,0.023783564567565918,0.17921727895736694,0.09531974047422409,0.30873027443885803,0.11416316032409668,0.1249343603849411,0.02742346003651619,0.08856580406427383,0.0
-0.5520474910736084,-0.05877816677093506,-0.7089002728462219,-0.2620285749435425,0.4203340411186218,1.0,0.20834334194660187,-0.05460188165307045,0.2019311785697937,0.0
1.0,0.011009013280272484,0.4711478352546692,0.22604449093341827,-0.14857666194438934,-0.7555295825004578,-0.19768084585666656,0.04822988063097,-0.3059024512767792,0.0
