dim_1,dim_2
-0.05001434311270714,0.0
0.04485569894313812,0.0
0.016241803765296936,0.0
-0.05396927520632744,0.0
-0.03847561031579971,0.0
0.004575543571263552,0.0
-0.020969843491911888,0.0
0.0028375713154673576,0.0
-0.8910043835639954,0.0
0.5954393148422241,0.0
-1.0,0.0
1.0,0.0
-0.10853312164545059,0.0
-0.11344826966524124,0.0
0.26408064365386963,0.0
0.128734290599823,0.0
-0.18574297428131104,0.0
0.07787153124809265,0.0
-0.24603767693042755,0.0
0.06329084932804108,0.0
0.04596612975001335,0.0
0.815986692905426,0.0
0.8272727131843567,0.0
-0.6190128326416016,0.0
-0.5966160297393799,0.0
0.3620067834854126,0.0
-0.035873327404260635,0.0
0.0,0.0
-0.05001434311270714,0.5
0.04485569894313812,0.5
0.016241803765296936,0.5
-0.05396927520632744,0.5
-0.03847561031579971,0.5
0.004575543571263552,0.5
-0.020969843491911888,0.5
0.0028375713154673576,0.5
-0.8910043835639954,0.5
0.5954393148422241,0.5
-1.0,0.5
1.0,0.5
-0.10853312164545059,0.5
-0.11344826966524124,0.5
0.26408064365386963,0.5
0.128734290599823,0.5
-0.18574297428131104,0.5
0.07787153124809265,0.5
-0.24603767693042755,0.5
0.06329084932804108,0.5
0.04596612975001335,0.5
0.815986692905426,0.5
0.8272727131843567,0.5
-0.6190128326416016,0.5
-0.5966160297393799,0.5
0.3620067834854126,0.5
-0.035873327404260635,0.5
0.0,0.5
-0.01740558072924614,1.0
0.034554995596408844,1.0
0.024065697565674782,1.0
0.024746863171458244,1.0
0.026809323579072952,1.0
0.0019262856803834438,1.0
0.016135377809405327,1.0
-0.024797897785902023,1.0
