dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25
-0.005206168629229069,0.9476307034492493,-0.06430967152118683,-0.16546966135501862,-0.02887503243982792,0.10877200961112976,-0.31960517168045044,-0.06991942226886749,0.035043396055698395,-1.0,0.13883666694164276,0.24357585608959198,-0.21895916759967804,0.2240041345357895,-0.03756752982735634,0.17743347585201263,-0.01572035253047943,0.27502575516700745,0.021477555856108665,0.1314304918050766,-0.12176530063152313,0.13296633958816528,0.04410901293158531,0.1016550064086914,0.0
0.3108344078063965,0.26473167538642883,-0.01174794603139162,0.08380717784166336,-0.008799451403319836,0.02519748918712139,0.14418484270572662,-0.5837003588676453,1.0,-0.02515191026031971,-0.026047447696328163,0.014036381617188454,0.04954972118139267,-0.036129724234342575,0.08210503309965134,0.5891960859298706,0.5397830009460449,0.14152280986309052,0.08484360575675964,0.13661113381385803,-0.08758055418729782,0.05389514937996864,-0.10087030380964279,0.027307424694299698,0.0
-0.0444255992770195,0.79379802942276,-0.12134570628404617,-0.10817969590425491,-0.08184120059013367,0.006854543928056955,-0.23471617698669434,-0.0766054019331932,-0.14706817269325256,-0.19469265639781952,-0.010722607374191284,0.10508990287780762,0.02729736641049385,0.1686330884695053,0.15990754961967468,0.2359277456998825,-0.06319674104452133,0.36837494373321533,-0.05009013041853905,0.07137424498796463,-0.1311967670917511,1.0,0.16741317510604858,0.11972328275442123,0.0
-0.024871310219168663,-0.02097626030445099,-0.0013336946722120047,-0.31198063492774963,0.05823863670229912,0.0690552145242691,0.6462222933769226,0.04474901035428047,-0.08444874733686447,0.25215786695480347,0.004226778168231249,-0.0396377295255661,-0.15304407477378845,-1.0,0.3138173222541809,-0.06451866775751114,-0.025718538090586662,-0.1251436322927475,-0.09220950305461884,-0.017924638465046883,0.048293646425008774,-0.28751644492149353,0.25694337487220764,-0.2882539927959442,0.0
-0.05386681854724884,1.0,0.004728148225694895,-0.24671506881713867,0.1569504737854004,-0.7840321063995361,0.39673811197280884,-0.027083484455943108,0.07557668536901474,-0.15473152697086334,0.08195377886295319,-0.19542665779590607,0.04334765300154686,-0.11074461787939072,-0.08076409250497818,-0.0887066051363945,0.07338599115610123,0.2758747637271881,-1.0,0.005087953060865402,-0.08268103003501892,0.05152968317270279,0.17034348845481873,-0.019552655518054962,0.0
0.1453048139810562,0.03041462041437626,-0.025369348004460335,0.11127260327339172,-0.02558201737701893,-0.0736563429236412,0.01546640694141388,-0.6019732356071472,-0.025114944204688072,-0.059953249990940094,0.1296815723180771,-0.012708598747849464,0.006335464771836996,-0.07041896134614944,0.11801262199878693,0.23891542851924896,0.5193732380867004,0.1746158003807068,0.04261879250407219,0.0505102276802063,-0.15022608637809753,0.025030693039298058,0.004044745583087206,1.0,0.0
-1.0,0.30256885290145874,-0.19957788288593292,-0.22482191026210785,0.018766403198242188,0.048682913184165955,-0.016211627051234245,0.2528668940067291,-0.17228254675865173,0.14006264507770538,0.07857538759708405,0.050022441893815994,-0.11900494247674942,-0.015880124643445015,-0.05579955503344536,0.0518462210893631,0.19903263449668884,-0.17316535115242004,-0.12448719888925552,-0.018564285710453987,0.03781552240252495,0.012437046505510807,0.13020549714565277,-0.16206136345863342,0.0
0.020668499171733856,-0.0628710612654686,-0.05152708292007446,0.13537999987602234,-0.14144933223724365,-0.04869842156767845,0.5847256183624268,-0.011456907726824284,0.008295604027807713,0.2705360949039459,0.383044570684433,0.15307247638702393,0.03186547011137009,-0.028084810823202133,0.15366347134113312,0.13355471193790436,0.3948444724082947,0.21196231245994568,-0.08825194090604782,0.00500084925442934,1.0,-0.17097699642181396,0.11536446958780289,-0.22229783236980438,0.0
-0.03358876332640648,0.5006787776947021,1.0,-0.1051725372672081,0.35212382674217224,-0.1311076134443283,-0.14890463650226593,-0.16924764215946198,0.024227341637015343,0.09047354012727737,-0.19244933128356934,-0.0815950334072113,0.12632550299167633,-0.027375537902116776,0.2395080029964447,-0.037988048046827316,0.2818682789802551,-0.7838086485862732,0.03411945700645447,-0.43187224864959717,-0.32077378034591675,-0.3395393192768097,-0.09452218562364578,-0.069102443754673,0.0
-0.07085109502077103,0.5682048201560974,0.3246150314807892,-0.17195387184619904,0.07592784613370895,-0.12492718547582626,-0.005464085377752781,0.045531582087278366,-0.13054387271404266,0.051815010607242584,-0.025622917339205742,0.2538902759552002,-1.0,0.056695107370615005,0.3931320607662201,0.03326934203505516,0.009732845239341259,-0.21371768414974213,-0.0536094531416893,-1.0,0.03686658665537834,-0.2552204132080078,0.04228011518716812,0.019419068470597267,0.0
-0.036360014230012894,0.2777680456638336,0.4287797212600708,0.08446028083562851,0.1466570645570755,0.017332853749394417,-0.17518076300621033,-0.14549118280410767,-0.0485016331076622,-0.041625432670116425,-0.14788897335529327,-0.04411780461668968,0.06041504442691803,-0.03347573056817055,0.15142033994197845,0.011942945420742035,0.28768190741539,-0.2647358775138855,0.0541272908449173,1.0,-0.1411697268486023,-0.0087717454880476,-0.026036085560917854,-0.16596534848213196,0.0
-0.052482035011053085,-0.4639178216457367,-0.38309863209724426,-0.1683020442724228,-0.38388684391975403,-0.3240547180175781,-0.03404400497674942,0.14261330664157867,-0.20257239043712616,0.03736693412065506,0.31102970242500305,0.1771545261144638,0.055157557129859924,0.24668733775615692,0.04311622679233551,0.24939841032028198,-0.1355617791414261,1.0,0.018735943362116814,0.17554590106010437,0.08910905569791794,-0.040610797703266144,0.032371170818805695,0.0023800546769052744,0.0
-0.0762832909822464,0.14628355205059052,-1.0,-0.05546070635318756,0.012941425666213036,-0.5160706043243408,0.0694451779127121,-0.08919583261013031,0.08996696025133133,0.025694169104099274,-0.28981760144233704,0.1756313592195511,0.018661579117178917,0.0008187082130461931,0.07825221866369247,0.0060832626186311245,0.23727336525917053,-1.0,0.1374925971031189,0.20314130187034607,-0.036531031131744385,-0.052902307361364365,0.0524827279150486,-0.08794530481100082,0.0
0.06747113168239594,-0.8792407512664795,0.11587128043174744,-0.5399608016014099,0.033829350024461746,0.03865742310881615,0.7008203864097595,0.14639264345169067,-0.10360745340585709,1.0,-0.465643972158432,0.5765659213066101,-0.11614518612623215,-0.05267776548862457,-0.7194194197654724,0.5847747921943665,0.2693522870540619,-0.5445308089256287,0.32831069827079773,-0.04080643877387047,0.12415291368961334,0.39276784658432007,-0.08017250150442123,-0.10843829810619354,0.0
0.14591343700885773,0.208645761013031,-0.10047973692417145,0.4954480528831482,-0.13676175475120544,0.9846363663673401,-0.37814390659332275,-0.15387862920761108,-0.3987748324871063,-0.10593926906585693,-0.8944549560546875,-0.0860394835472107,0.05911466106772423,-0.44551748037338257,-0.09086799621582031,-0.0372043177485466,0.33098581433296204,0.44704484939575195,0.8277190923690796,0.04451136291027069,-0.35558241605758667,0.11052417010068893,-0.7569096088409424,-0.03461740165948868,0.0
0.2366773784160614,-1.0,-0.12603068351745605,1.0,-0.08996263891458511,0.0887986347079277,-0.7714462280273438,-0.11088214814662933,0.12270615994930267,0.15998533368110657,0.372481107711792,0.04934392496943474,-0.2726931869983673,-0.002200891962274909,-0.2046642005443573,-0.3029624819755554,-0.158425435423851,-0.46471157670021057,-0.20349636673927307,0.02906423807144165,-0.16285941004753113,-0.00045690534170717,-0.3802929222583771,-0.11574021726846695,0.0
