dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
0.15053534507751465,-0.12650519609451294,-0.4505714476108551,0.13865454494953156,0.35905274748802185,0.0768560841679573,0.24497660994529724,-0.336392343044281,0.10391221195459366,1.0,0.14305110275745392,0.11734458059072495,-0.018934331834316254,0.025435809046030045,0.0
-0.3382006883621216,0.7496340274810791,-0.9861572980880737,0.022762302309274673,-0.49330687522888184,0.3619246482849121,0.974934458732605,0.4389607012271881,0.41213175654411316,-0.07153800129890442,0.43098846077919006,0.008194995112717152,0.43421119451522827,-0.005339821334928274,0.0
-0.07245172560214996,1.0,-0.3863151967525482,-0.11537252366542816,1.0,0.5640425086021423,-1.0,0.02330554835498333,0.6203877329826355,-0.3382036089897156,-0.20864440500736237,0.06558355689048767,0.119277723133564,-0.034476056694984436,0.0
-1.0,-0.15423369407653809,0.252229779958725,-0.19116778671741486,-0.5034044981002808,0.34035980701446533,-0.48250260949134827,-0.29787030816078186,-0.35665056109428406,0.23909658193588257,0.07547178864479065,-0.2826257050037384,-0.16230933368206024,0.25575220584869385,0.0
0.2295563966035843,0.021063875406980515,0.2495354562997818,0.09602110087871552,-0.52702796459198,0.2411770075559616,0.41116517782211304,-0.478802353143692,0.04922628402709961,-0.3105943202972412,-1.0,0.2143765240907669,-0.10634647309780121,0.029068823903799057,0.0
-0.11005332320928574,-0.5439760684967041,0.7201276421546936,-0.11838121712207794,0.7542052865028381,-0.03614190220832825,0.3076387345790863,1.0,0.27269482612609863,0.1693294495344162,-0.2474909871816635,-0.21562407910823822,0.06679755449295044,-0.05645973980426788,0.0
-0.5252894163131714,-0.5490655303001404,0.16992156207561493,0.28058502078056335,0.686156690120697,-1.0,0.27198925614356995,-0.4441288113594055,0.34002262353897095,-0.8622039556503296,0.4856066405773163,0.5435982942581177,0.33018437027931213,-0.010969636030495167,0.0
-0.04909500852227211,0.06481817364692688,-0.4370668828487396,-0.04000420495867729,0.4961797893047333,-0.32257381081581116,0.44032159447669983,-0.11815904080867767,0.20782676339149475,0.003680759109556675,-0.01508199330419302,-0.35356026887893677,-1.0,-0.054169852286577225,0.0
-0.07810420542955399,0.10722985118627548,0.18882271647453308,0.19333980977535248,0.02053363248705864,0.12745149433612823,-0.10389082133769989,-0.018355082720518112,0.2596146762371063,0.0051597109995782375,0.1683768332004547,-0.18162837624549866,-0.059971943497657776,0.6519199013710022,0.0
-0.04065379872918129,-0.011314808391034603,-0.012686827220022678,-1.0,-0.05725938081741333,0.05472544580698013,0.03476342558860779,0.038040924817323685,0.21395234763622284,0.04665893688797951,0.03402554988861084,-0.021860217675566673,-0.05624209716916084,0.42199790477752686,0.0
-0.08056385815143585,-0.058393336832523346,-0.058890167623758316,1.0,0.056159887462854385,-0.11802322417497635,-0.08897270262241364,-0.05650923028588295,-0.05871599540114403,-0.05249568074941635,-0.024015283212065697,-0.0673585906624794,-0.04723791778087616,0.15885035693645477,0.0
0.05374941974878311,-0.07389064133167267,0.010135848075151443,-0.37000513076782227,-0.07191754877567291,-0.5067355036735535,-0.1294548660516739,0.004720628727227449,-0.15197548270225525,0.016334684565663338,-0.04605964198708534,0.3553801476955414,0.1117514967918396,-0.38956597447395325,0.0
0.12605731189250946,0.302934467792511,0.06252923607826233,-0.19135460257530212,-0.10918433964252472,-0.6674607396125793,-0.18277470767498016,0.19183330237865448,-0.4295068085193634,-0.07473468780517578,0.11868269741535187,-1.0,0.10624272376298904,0.038580916821956635,0.0
0.4069031774997711,0.6045802235603333,0.3490196168422699,0.09630756080150604,0.04930227994918823,0.5511844158172607,-0.40881964564323425,-0.08113522082567215,1.0,0.055817991495132446,-0.006426578387618065,0.4792029559612274,0.09361428022384644,0.08700670301914215,0.0
-0.4511975646018982,-0.26830363273620605,-0.6892966628074646,-0.5691832304000854,0.005358168855309486,-0.20086710155010223,0.06582602858543396,-0.23450635373592377,-0.48954370617866516,-0.04140819236636162,-0.09203624725341797,0.030681941658258438,-0.2899748682975769,0.38058891892433167,0.0
-0.068603515625,-0.826166570186615,0.14632917940616608,-0.22521497309207916,-0.253404438495636,0.6550646424293518,0.11580564826726913,-0.2261579930782318,0.4939658045768738,-0.25665155053138733,-0.7998515367507935,0.19520725309848785,-0.170980304479599,0.008341450244188309,0.0
-0.1043860912322998,-0.3586067259311676,0.19757026433944702,0.10099797695875168,0.20907486975193024,0.3318586051464081,0.33544468879699707,0.29794010519981384,0.7517971396446228,-0.0853177085518837,0.23200097680091858,-0.6525923609733582,-0.13332684338092804,-0.17788279056549072,0.0
-0.3863055408000946,-0.07945948839187622,-0.09930615872144699,0.5525203347206116,0.6264250874519348,-0.03383291885256767,0.22635845839977264,-0.21533186733722687,-0.5639208555221558,-0.4792460501194,0.2918032705783844,1.0,-0.05427844822406769,-0.08373817056417465,0.0
-0.004524619318544865,-0.6314330697059631,-1.0,0.3220406770706177,0.055662550032138824,0.1257266402244568,-0.08007638156414032,-0.1828038990497589,0.0005286375526338816,-0.29451704025268555,-0.13164956867694855,-0.614018976688385,-0.49410662055015564,-0.19556283950805664,0.0
0.3092274069786072,0.19287243485450745,-0.4507596492767334,-0.07928194105625153,-0.09215211868286133,-0.7933245301246643,-0.2372298240661621,-0.16726814210414886,0.7848480939865112,0.6809617877006531,0.4297023415565491,0.49876320362091064,-0.18163305521011353,0.1789451688528061,0.0
