dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25
-0.9973555982662771,0.15597222555741436,0.13583102464560937,-0.00864560986175288,0.009298445778498267,-0.0008650222818226328,0.0004446938939181365,-0.0005743656116024676,9.223015443201144e-05,4.1199433703948456e-05,1.0811085423990078e-05,8.117456361888046e-06,-3.129324698063711e-05,0.0001396536215733868,4.1609179717725837e-05,-5.8347909887161826e-05,0.00012169000444602941,0.00039027627196188774,-2.409027861263638e-05,2.2359579113271175e-06,6.422077111008113e-05,-3.1162888828248663e-06,6.365378338165709e-05,3.6986111022520084e-05,0.0
-1.0,0.03188718359115038,0.04767292024762102,0.0032196957227274736,-0.0031726234824437593,0.0008736517193470524,-0.000379805815426791,0.0002466817631038873,-0.00011500088927215193,-2.115604904131472e-05,-7.710589712490315e-06,-6.933827872819159e-07,2.9376886508787333e-05,-4.199100463336032e-05,-6.974133195286536e-05,3.9450514845311786e-05,-5.709998965726359e-05,-7.922671685624532e-05,1.0988815718792852e-05,-3.792929929620264e-06,-3.434453351973903e-05,1.265020852333952e-06,-5.937957507187745e-05,-3.390472657330082e-05,0.0
-0.9987824543694954,-0.16128461415860798,-0.02236715479005098,0.0026124336329985272,-0.001581323463296018,-0.00019279074115504177,0.0001216949923736802,-0.00010791961665066519,2.1977048788949704e-05,1.8822643345112009e-06,-7.113803062556835e-06,1.785235725794515e-05,-1.8100878202121097e-05,4.4501649427964964e-05,-5.888717093096542e-06,4.3907899776122014e-06,2.13170665714858e-06,7.184055066111702e-05,-1.6205259733957356e-05,-9.96690165031877e-06,8.584779353574275e-06,-8.36954258042743e-07,2.298918824403592e-05,1.574242029874961e-05,0.0
-0.9960807445885689,-0.27960307854612454,-0.01261789489283509,-0.0369886785828374,0.013092333120890977,0.0005872516402248434,-0.00022230279017715758,-1.2775905511275402e-05,-1.1124241898969579e-05,2.514735830441835e-05,3.621918030923398e-05,-3.482904161826878e-05,5.417671547576578e-05,-3.232643795003989e-05,4.982490441384628e-05,-6.894014277195887e-05,9.359566756231574e-05,5.3689633607223024e-05,5.317593021285293e-05,3.172263049525191e-05,2.684230407665102e-05,1.5769488038814305e-06,-6.29664132212344e-05,-5.091690361413908e-05,0.0
-0.9980675486694764,-0.17984678657195144,-0.029404227410406845,0.040390140526724724,0.0937543229625191,-0.014299404447180497,0.004159020086716356,0.0016959933576505784,-0.00042822007004119804,-0.0007260176683230512,-0.000532168120039885,-0.00023465519208750796,0.00012046184777192686,-0.00015112338724087822,-0.002168598271440334,0.0007055189925819992,-0.0011430041690415973,-0.0015551031089698216,-0.00018746343671280984,-0.00029114782530070767,-0.0007369286834470109,1.0941013568118965e-05,-0.0008066113652706625,-0.0003886779616605788,0.0
-0.9767472106139694,0.5111513750548233,-0.05629692643276849,0.03274583904753005,0.03446046914749158,0.0025848311055038805,-0.00037803338366702296,-0.0014617701372952475,0.00012149649759912501,0.00030641370641077526,0.0002790483254014614,-0.00010581496049777168,6.580112355821272e-05,5.67750212502924e-05,0.0003801947760370467,-0.000541461762288718,0.0008519718614447319,0.0014861833587423204,0.00027300577055850035,0.00020595617412350764,0.00037236045743308725,2.2430752954111428e-05,-8.304834353463308e-06,-9.633365351875539e-05,0.0
-0.9637985325711457,0.6374358860805519,-0.05774807001652242,-0.01371154870614973,0.014226040244005833,0.0011886667226907335,-0.0005732098256372226,0.0004574113039839897,-0.00014604338960459427,-3.860539714641893e-05,-9.248105423041456e-05,9.677669989184443e-05,-7.4192003664322645e-06,-3.6998644459521664e-05,-0.00027729510677663944,0.00016936795518943836,-0.0001948725079335812,-0.00014586602947139446,-8.98108935907427e-05,-9.484695514355442e-05,-9.594781002906307e-05,-1.1517022140846348e-05,2.3097432467603347e-05,3.516535665227098e-05,0.0
-0.9727272633673003,0.5556508482706359,-0.03818351061835392,-0.027525968107811386,-0.018877855258724735,-0.001737111396204653,0.0008954923113444689,-0.000622846722189655,0.00010445204626628134,-3.4636538487565524e-05,4.6496174193707435e-05,-7.279674474879356e-05,3.6330510827846505e-06,9.025215800235059e-05,6.520173311275648e-05,-0.0001244254706130831,0.00017089019173936658,0.00022157657586313465,7.642563849316928e-05,5.4069435055508126e-05,7.38862926218875e-05,1.2990984896865431e-05,-7.697248343758985e-05,-7.419966172994632e-05,0.0
-0.10381229483266684,0.12727796454202647,0.09217127445040878,0.1777369206322019,-0.3008750455036966,-0.11363906159352423,0.2331640769541555,-0.5247528208369446,-0.21851710954364853,0.6714803401445223,1.0,-0.019681244139320927,-0.7449090408147081,-0.5305214834316361,0.6535788869442944,0.15537262291444137,-0.41518724222699377,-0.7853263281363407,-0.5967859062654525,-0.9193245062253921,0.137590810753197,0.05774898235460414,-0.010265239502268054,-0.42721674880071536,0.0
0.06136940191480515,-0.0472340553612767,0.9547636725703406,0.7099282552964425,-0.4151879410386015,0.20564199315816092,0.617877336862317,1.0,1.0,0.2607234811081781,0.41933340129071056,-0.014971405115554606,0.6391192453745501,-0.2526205869370957,0.08229996814766817,-0.05226086000983531,0.17196715663665596,0.14550234984823127,-0.09814184411285677,0.0677894908359692,-0.08667996179089994,-0.11226637640520812,-0.2644702013712207,0.004534864353989863,0.0
0.031098524098675438,-0.34032803123008265,0.9597318028150993,1.0,-0.18191500653413992,0.402590426254758,0.4268479612369807,0.8307597829473586,0.12646859265775373,-0.6115560154589065,-1.0,-0.3586714550795538,0.6712587912759838,-0.14744402710151133,0.3152813680502405,-0.09513527397009135,0.9137252344539957,0.41295109597468393,-0.31486579876085063,-1.0,0.10735210445741007,0.054958635815968986,0.03477633948490054,0.02480962166926468,0.0
1.0,-0.3047859819306213,0.9087501815242495,0.30978079753271365,0.5854344731781692,0.7277624181621866,0.6207232258966124,0.42595609935796197,-0.4484115157634756,-0.18511467077078197,-0.17455023959791774,-0.09525143291845045,-0.36180557199313934,0.21958427332895297,0.06776569441953259,-0.10126821588098586,-0.16189380930010108,-0.2001613039560208,0.1738162189629149,1.0,0.033090737227596756,-0.45454215269309906,-0.26716893744077574,0.5252821636781269,0.0
0.6370083394530399,0.03514660446770822,0.908113951802069,0.36786044424451647,0.07523379268904759,0.23189550516337717,0.26336536786051046,0.061130507161813806,-0.005555071001830247,-0.5683379868482055,-0.8731406638480463,-0.12087559096030812,-0.2924806153067394,0.25930620232028234,1.0,0.04692609830099591,-0.07279586838851936,-0.7902761931885034,0.11343868367815614,0.8166136711348541,-0.21759280745896795,0.11686271948592804,-0.21141591115792804,-0.1859940776220451,0.0
-0.8019184104113802,-0.2037788847322295,-0.6146321713816919,-0.25680868217079617,-1.0,-0.30956650809562286,-0.5399260843686419,-0.3894952561666338,-0.06319247983408206,0.3598712254468117,-0.13936436692426282,-0.12207561048447468,0.20589135619923093,-0.09443847170724261,-0.2121773014300857,-0.1639201727102538,0.16547569866523662,-0.27068256894201714,-0.057174735218353895,0.04822412222466053,-0.2575292567884796,-0.1350254174755659,-0.021867344643013775,-0.08773494646836734,0.0
-0.6543092602717929,-1.0,-0.7513102577609383,0.2707553005442237,0.36726126587030195,-0.2774124495815973,-0.6134548157196105,-0.7196559375634258,0.3444087624509603,-0.08271917866165707,-0.17848168678393733,0.1040138645355627,0.3822592476784001,-0.20187132052329432,-0.4473915352501267,0.398352134274692,0.008021777620347774,0.9688802776965322,0.05406761957432555,0.25308257760604486,-0.15815441977946337,-0.04954359991792661,0.3419238905702898,0.07047901088129582,0.0
-0.6437955945847786,-0.8654367658001022,-1.0,0.2345465300364558,0.2550038484147831,-0.24450113902935267,-0.5539582142127382,-0.7216296959212614,-0.32301951735670226,0.0939763741163585,-0.44640800045162166,-0.05396703569807072,0.1187639777158145,0.08831957891741724,0.11462018536573057,0.2664626205571321,-0.17209207774695348,0.09720845179568298,-0.1077707417428918,-0.27605221740062635,-0.0763913139344751,-0.0698389952590482,0.33263721881307373,-0.3448714182686584,0.0
-0.7331282823564254,-0.5693910032786671,-0.6625005144407435,0.4479902674001031,0.04761861579652592,-0.36476066804164975,-0.8119254788679892,-1.0,0.060366467416716536,-0.19844709717931203,-0.13263077857391317,0.13381253481311475,0.08179562703057332,-0.24024062004825902,0.10480294481104235,0.2538572011529271,-0.16521326153912988,0.9190184978786726,-0.22606684835971308,-0.08946898979036542,-0.04280424478571975,0.039833984111453655,-0.5328442374076867,0.17494376274379195,0.0
-0.8239015209730859,0.044600665117410065,-0.7512111936735489,0.15993612426798648,-0.6434801728376495,-0.07284296211550614,-0.21474484957108445,-0.5708546673542692,-0.29804851418822825,0.18170029501726026,0.037589479663174385,-0.3183843443626122,0.3346001656050604,-0.11329153281295688,-0.19963579989895427,-0.18146646811259085,0.1696001368494193,-0.19373738593633563,-0.03181810823327038,0.09992615655858181,-0.4276400995698339,-0.022569493941930637,-0.12827773135242934,-0.0681967452757246,0.0
-0.6442213301812556,1.0,-0.7275197659677978,0.011478565717686257,-0.4222499722589187,-0.848391334048565,-1.0,-0.011817997415919101,-0.00038159877042878503,-0.1983121540968734,0.08821525585403928,0.09538175328301156,0.11213164207055905,0.17754384810159188,-0.0667165686592455,-0.06506775724105343,0.21305930217953697,-0.1920134807294329,0.023036115817864515,-0.0916710968969646,0.28910505698630445,-0.02393916687176949,-0.11793859658374338,-0.025994267576387026,0.0
-0.7502265590333599,0.7525941919346192,-0.8096351089184229,-0.4029936160792977,-0.40847143199999375,-0.6534469248582726,-0.1490724146234877,0.40556904366410096,-0.7372530034135228,-0.03406783214986187,0.15817587212938328,-0.09284716946183198,-0.12749769783302045,-0.08894534330704962,0.02972208009499448,-0.09738046776059599,0.21812145757274023,0.9859530969890173,0.006711785570160879,-0.10145731986106032,-0.11273748557677749,-0.010589157409091648,0.013310912323236952,0.1467403059978047,0.0
-0.6901426729050041,0.7196286203562138,-0.8367116087475572,-0.07560150878891457,-0.5005476026956331,-1.0,-0.7255091530156218,0.3049372616583578,-0.025726262448778642,0.178908677750948,0.07344706844095422,0.06807521279918162,0.21530164755451367,-0.03533003430958347,0.18567496799761926,0.026887101396279988,-0.06902575190059275,0.38149497009572675,0.01672555641172474,0.2333339122862994,0.020288796082718327,0.04001788581659435,0.12363106895787368,-0.09072696173989464,0.0
-0.0010104138160768202,0.11661390293127083,0.22674362036064816,0.07370809194739798,0.1911515788863223,0.027439829274514268,-0.20806926335783218,-0.25988910245671726,0.19219057005028553,0.15726476888879196,0.10379751268264359,0.015228608596214548,-0.20003011780042662,-0.2510130338530721,0.07658904553017741,-0.330065933222158,-0.3902369635592279,-0.12273997117832389,-0.09082849468581451,0.06895023320973728,-0.2756043908843773,0.4837620123860101,-0.07282658849750491,0.10129909962784896,0.0
