dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10
-0.3154360380237855,-0.0861304609542245,-0.13393933076887954,-0.17035139890040557,0.07215404179194912,0.08986530032943536,-0.3706557202694733,-0.20343824915978728,-0.045168117474832355,0.0
-0.31640240013758586,-0.08725917520637953,-0.1320642144828686,-0.1748543993194451,0.06794195465425083,0.09062715544943173,-0.3661491645896683,-0.2026461786767383,-0.0441113026084352,0.0
-0.3177899752729984,-0.08888584728714305,-0.12936077633938872,-0.18139670061640673,0.061882618626068045,0.0917577714734649,-0.3595991705845484,-0.20144535128822125,-0.042641130673945454,0.0
-0.318697816215802,-0.08940697545554091,-0.12913605890430274,-0.1823519261477007,0.06208982757214051,0.09159380833628658,-0.35917295923263004,-0.20376311775511913,-0.043218100148531946,0.0
-0.31809204907171407,-0.08869067721913562,-0.12894671211783038,-0.18177102510291304,0.06148789923873846,0.09240816330677666,-0.36049810041337577,-0.20231906861312868,-0.04189879201469511,0.0
-0.3076136347874221,-0.07910918390950807,-0.15098736664045753,-0.13609050078139284,0.09833943250508731,0.08646520954021429,-0.4025112964663606,-0.20029703675909577,-0.048104090678844975,0.0
-0.3066916858264606,-0.07919950802610684,-0.15222151767319725,-0.13238864245749782,0.10125513931006935,0.08513145811976346,-0.4045916817964024,-0.20293166357294967,-0.04826155638372365,0.0
-0.30728311165906086,-0.07902769214529091,-0.15156295654610225,-0.13457188381449153,0.09918742426477468,0.0858027347108209,-0.4034919187514673,-0.2015285225675438,-0.04803911500773473,0.0
-0.22601700609564185,0.7798314899390959,-0.9413033775371134,0.12639542570062587,-1.0,-0.37224599443236345,-0.2994641238941248,-0.22492832391452602,0.05211371519613956,0.0
-1.0,0.0908741813054238,0.2240742518108241,0.29069689461589554,0.46442651316217304,-0.2522123357143065,1.0,-0.23250591089769346,0.1821112622608986,0.0
-0.6248916499045974,0.6030851518232416,0.11667051331297153,1.0,-0.20163570833004849,0.054683148852310785,0.3438532074848039,0.7047896959626269,-0.5987447916592433,0.0
-0.45338222287288693,-0.1345974094116244,0.11356679251971073,0.472246295568856,-0.31545409565424354,-0.30512887986993215,-0.26216256796926335,-0.2906630588814678,0.2664594892492475,0.0
-0.8834221084597923,-0.19917485553666914,0.04473927923284598,0.22212256723242046,0.36126431460194125,-0.33735767018615587,-1.0,0.7822995455843618,-0.495920012222287,0.0
-0.37418366037882705,-0.1345218554829267,-0.008980761289321815,-0.15069979050267632,-0.01671363231769643,-0.18208573399059022,0.12918297961411748,0.04217586831083154,0.042811804982500194,0.0
