dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25
-0.49271267652511597,-0.204545259475708,-0.36714228987693787,0.22590790688991547,-0.0026856204494833946,0.6438288688659668,-0.06795734167098999,-0.17789797484874725,1.0,0.009370669722557068,0.5556259155273438,-0.01322590559720993,-0.36060309410095215,-0.5224565267562866,0.0053713154047727585,-0.508249044418335,1.0,0.32962140440940857,0.7083215713500977,0.32804256677627563,-0.12296701967716217,-0.8928220868110657,-0.796855628490448,0.8578414916992188,0.0
-0.5194054841995239,-0.2223653644323349,-0.39715060591697693,0.24049189686775208,-0.03135025501251221,0.596811830997467,-0.07450681179761887,-0.1625196933746338,0.9764941334724426,0.010589228011667728,0.5319532752037048,-0.009779704734683037,-0.3777335286140442,-0.5450617074966431,0.010267929174005985,-0.5194015502929688,0.9719796180725098,0.3753663897514343,0.6686291098594666,0.3456571102142334,-0.11809048801660538,-0.8698536157608032,-0.8489127159118652,0.8878083825111389,0.0
-0.5434548854827881,-0.23988233506679535,-0.4251871407032013,0.2530162036418915,-0.06650617718696594,0.5321127772331238,-0.0813194289803505,-0.14173951745033264,0.955430269241333,0.011682355776429176,0.49820902943611145,-0.005365200340747833,-0.3951263427734375,-0.5681729316711426,0.016605213284492493,-0.5305389761924744,0.9448326230049133,0.4244600236415863,0.6127282977104187,0.36016494035720825,-0.11346704512834549,-0.8484423160552979,-0.9086887836456299,0.9217742085456848,0.0
-0.5417659282684326,-0.24210695922374725,-0.4234780967235565,0.25063586235046387,-0.08417263627052307,0.4893920123577118,-0.08342790603637695,-0.12889227271080017,0.9616674780845642,0.011450977995991707,0.47680163383483887,-0.0028224780689924955,-0.39891815185546875,-0.5761751532554626,0.02013276517391205,-0.5295275449752808,0.947205126285553,0.43621987104415894,0.5760834813117981,0.3562737703323364,-0.11404649168252945,-0.8544716835021973,-0.9441735148429871,0.9454643130302429,0.0
-0.5381917953491211,-0.23275917768478394,-0.4293927550315857,0.2478083074092865,-0.08089713007211685,0.5294817686080933,-0.07682322710752487,-0.1383257657289505,0.9619190096855164,0.011935694143176079,0.4935827851295471,-0.004438013304024935,-0.40359777212142944,-0.560414731502533,0.01920095458626747,-0.5571286678314209,0.9508159160614014,0.443693071603775,0.6095926761627197,0.3546908497810364,-0.11417840421199799,-0.8436850905418396,-0.9032962918281555,0.905957818031311,0.0
-0.5299972891807556,-0.21821723878383636,-0.40872111916542053,0.25646087527275085,0.04289384186267853,0.7722154855728149,-0.06798350065946579,-0.2181285321712494,0.9420174360275269,0.012160302139818668,0.6135371327400208,-0.022217920050024986,-0.34017691016197205,-0.4674193859100342,-0.007378683891147375,-0.5127105116844177,0.9550161957740784,0.31676071882247925,0.8131104111671448,0.3633269965648651,-0.11378317326307297,-0.8333540558815002,-0.5904160141944885,0.6857282519340515,0.0
-0.5275763273239136,-0.21891245245933533,-0.3970271944999695,0.25872743129730225,0.06610826402902603,0.806601881980896,-0.07057541608810425,-0.23079271614551544,0.9394295811653137,0.011807287111878395,0.6310386061668396,-0.02537105791270733,-0.31799784302711487,-0.44849833846092224,-0.013212860561907291,-0.48802444338798523,0.956367552280426,0.28116291761398315,0.8419459462165833,0.3634008467197418,-0.11392684280872345,-0.836608350276947,-0.5131179690361023,0.6370007395744324,0.0
-0.5275114178657532,-0.22065423429012299,-0.39390572905540466,0.25701195001602173,0.05725880339741707,0.7824609279632568,-0.07267412543296814,-0.22285394370555878,0.9436937570571899,0.011377980001270771,0.6209543347358704,-0.023491188883781433,-0.32522717118263245,-0.4708244502544403,-0.010662836953997612,-0.48530909419059753,0.9578582644462585,0.28631192445755005,0.8228536248207092,0.36238959431648254,-0.11458227038383484,-0.8438959121704102,-0.5672158002853394,0.6868674755096436,0.0
0.10326768457889557,-0.3640446960926056,-0.1995057463645935,-0.05961313471198082,1.0,0.785374641418457,0.1776847392320633,-0.15810775756835938,-0.3398332893848419,0.07052913308143616,-0.22482645511627197,0.03117283247411251,-0.05248919874429703,-0.5937099456787109,-0.009608466178178787,-0.2162153273820877,0.04019696265459061,-0.15894180536270142,-1.0,0.7610450387001038,-0.045264653861522675,0.015836631879210472,-0.2963811159133911,0.056628454476594925,0.0
0.46455129981040955,0.09738411754369736,0.060171227902173996,-0.28323665261268616,-0.03796190768480301,0.3208010196685791,0.019369015470147133,-0.0042909844778478146,-0.11375567317008972,-0.17653101682662964,0.16103370487689972,1.0,-0.063778817653656,-0.12564054131507874,-0.048646215349435806,0.010453409515321255,-0.5086466073989868,-0.07352015376091003,0.35186469554901123,-0.11028357595205307,1.0,0.019860580563545227,-0.3970286548137665,0.3951238691806793,0.0
