dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
-0.8324300663225577,-0.07579787524567415,-0.4374282692041946,0.11495306350405311,-0.9390115529749011,0.0
0.09563625354416506,-0.43954028862439487,0.6282362171268437,1.0,0.19337840071709644,0.0
-0.6847115943119494,-0.003348219732876263,-0.35594745071512857,-0.9554474414052453,-0.8177594587437127,0.0
0.9048983943199581,0.28480595001777104,0.02599849742637412,-0.8991585019279725,0.26261179394581097,0.0
-1.0,0.06022865208898986,0.3001160276010157,-0.3687385636025601,0.025623722866437725,0.0
1.0,-0.9146035402747368,-0.5526251304310589,0.453537891604956,0.030757876480869053,0.0
-0.08181709514722214,-0.28645546488849527,-0.7375133151537959,0.07493130120443599,1.0,0.0
0.5878842263145087,-0.5192696841565931,0.005741973089589067,0.22553247384090197,-1.0,0.0
0.21288940213109822,0.753659819271105,0.0022083391622375642,-0.34828643856920494,0.0075118535895034935,0.0
0.1402518858379471,0.9263986559435092,0.17882030449209566,-0.03483848903485384,-0.2081846744575673,0.0
0.03509977681728209,0.7855716507750761,-0.034849745858491,-0.17870701529342473,-0.16394489068843945,0.0
0.17976680886260638,0.7728474966333475,-0.09910090043810257,0.023780666693895346,-0.0946437002478945,0.0
-0.8843953413948406,0.193603922884241,-0.34990786275756264,0.7169634037193684,0.164122089803302,0.0
-0.4981921149608612,0.4540816906616785,-0.7942343959535302,-0.41278628547695156,-0.7227263035279252,0.0
0.4472237447744363,1.0,-0.6085841996042819,-0.46303619545317365,0.46013657923581036,0.0
-0.7856957071708858,0.8345937671594742,0.5416965869951624,-0.2456738965549145,0.3190639125151361,0.0
0.8811409690556024,0.2848786424121214,-1.0,0.3308312822887282,-0.12728661219610482,0.0
-0.06912437774131068,-0.09840878903420806,-0.7996120843301856,0.541802331062148,0.8483280817112978,0.0
0.5868690418378499,0.38673331184609433,-0.1830063254346159,0.5770331526764647,-0.8575464697371641,0.0
-0.4071044786078578,0.23176890268656367,-0.6278502055442856,0.8466461600739682,-0.3584104431826224,0.0
-0.2238335874310038,0.25112062267052737,0.807562650889348,0.6625282621978813,0.1473129078702606,0.0
-0.07441133929182858,0.0039179352298594015,0.29610458446012977,-1.0,-0.018419924801603153,0.0
-0.061227958935032904,0.0301873902722194,0.17763578059813193,-0.8993818731444863,0.18433370390079507,0.0
0.3421330232003506,-0.06013503295916934,0.5721574226931846,-0.4017823787619579,-0.14689140072320056,0.0
0.38274131639708686,-0.5116812593419814,0.38942654862717796,-0.22655938946466295,-0.0887136441332547,0.0
