dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
-0.8324300663225574,-0.07579787524567415,-0.4374282692041946,0.11495306350405303,-0.9390115529749011,0.3679465007288779,0.45500265527154193,0.32869631238912933,0.45911708567260584,-0.4654215852652818,0.2155622921001539,-0.1352106691189798,-0.49911784600797815,0.1420511662679522,0.0
0.09563625354416544,-0.43954028862439504,0.6282362171268437,1.0,0.19337840071709644,-0.26496915495831846,-0.3411901776192041,0.8224845672169319,0.031010850475489328,-0.33623983079455244,0.07321829926122403,0.14421692051530074,-0.03966121369432502,-1.0,0.0
-0.6847115943119497,-0.0033482197328762084,-0.35594745071512857,-0.9554474414052445,-0.8177594587437127,-0.9442281382335586,0.1340413601236275,0.27996194065520913,0.23061041131353402,-0.24444279821562587,-0.452599442076422,-0.3215037998796542,0.5888074115409052,-0.8031789395745794,0.0
0.9048983943199581,0.284805950017771,0.02599849742637412,-0.8991585019279722,0.26261179394581097,0.2207302078676991,-0.3475192270136088,0.10552410370716504,1.0,0.3333818709565945,-0.43373687614680345,0.017349731457568202,-0.8543436237000381,0.37662914015134924,0.0
-1.0,0.060228652088989656,0.3001160276010157,-0.36873856360255974,0.025623722866437725,-0.38767858376916625,0.46990230379584896,-0.23636919418535454,-0.01768318554620215,1.0,-0.4435938501836351,-0.49423919215560325,0.02236853897065295,-0.13318946519570996,0.0
1.0,-0.9146035402747371,-0.5526251304310589,0.45353789160495583,0.030757876480869053,-1.0,-0.08364900526270326,-0.07149322686672478,0.3983329658303857,0.3392829421526378,-0.07353335805877066,-0.2081697963023798,-0.7332550063351895,-0.2665215126149206,0.0
-0.08181709514722216,-0.2864554648884955,-0.7375133151537959,0.0749313012044359,1.0,-0.17912302553434434,-0.37853950348136434,-0.9646641165938136,0.20033475384405755,-0.5049031808391943,0.6607241124433958,-0.3719001700812479,-0.24155699706744765,-0.5019676642582195,0.0
0.5878842263145085,-0.5192696841565937,0.005741973089589067,0.22553247384090191,-1.0,0.4503735929540158,-0.7161213397641547,-1.0,-0.22576760336149668,0.6604801706842599,0.0812817596767868,-0.19025225545967736,0.6214894220608322,0.23212928696758528,0.0
0.21288940213109822,0.7536598192711048,0.0022083391622375642,-0.3482864385692048,0.0075118535895034935,0.06367193480329349,-0.2086087995079568,0.17451562767185308,-0.23708928155727563,0.047977292807172243,0.12116249255634406,0.932537841655405,-0.2705239290141658,0.34568465363288814,0.0
0.14025188583794712,0.9263986559435092,0.17882030449209566,-0.03483848903485382,-0.2081846744575673,-0.4909312224225351,0.42176313573942276,-0.35463144807071645,0.023278212114295812,-0.7408544860649326,0.2593927376476269,-0.9099888872379546,0.28342554375663326,-0.18617759329661612,0.0
0.0350997768172821,0.7855716507750762,-0.034849745858491,-0.17870701529342467,-0.16394489068843945,-0.12611810733268855,0.3423413810114255,-0.5809354082531569,0.2055615733631496,-0.3279809855935649,0.14646451523277584,-0.04075638171546468,-0.16045848284324998,-0.3070225532506048,0.0
0.1797668088626064,0.7728474966333476,-0.09910090043810257,0.02378066669389532,-0.0946437002478945,0.015134094515903179,-0.044449685308092124,-0.5491865015709968,-0.10532485641841612,0.14414160104496512,-0.3255265952846579,1.0,-0.004506155944938937,0.510625850536146,0.0
