dim_1,dim_2,dim_3
0.9968377947807312,0.09674607962369919,0.0
1.0,0.14147505164146423,0.0
0.9976654052734375,0.19562730193138123,0.0
0.9910234808921814,0.22282803058624268,0.0
0.995640754699707,0.2029327154159546,0.0
0.9979048371315002,-0.0018063272582367063,0.0
0.9894019365310669,-0.05258423089981079,0.0
0.9950282573699951,-0.02367846667766571,0.0
0.11713005602359772,0.014506995677947998,0.0
-0.20275023579597473,-0.08162666112184525,0.0
-0.18160764873027802,0.17135359346866608,0.0
-1.0,0.23920929431915283,0.0
-0.6348296403884888,-0.07792055606842041,0.0
0.929961621761322,0.03849745914340019,0.0
0.7517353892326355,0.1921011209487915,0.0
0.7599365711212158,0.33137941360473633,0.0
0.8560037016868591,0.06112825125455856,0.0
0.9366483688354492,0.14898493885993958,0.0
0.8336849808692932,-0.6590837240219116,0.0
0.8760946393013,-0.1338016390800476,0.0
0.8676883578300476,-0.43018221855163574,0.0
0.00966318417340517,-0.33339446783065796,0.0
-0.007514477241784334,0.0683692991733551,0.0
-0.03652895987033844,0.08050654828548431,0.0
0.02267303876578808,0.09659066051244736,0.0
-0.07212255150079727,0.7020180821418762,0.0
-0.08663719892501831,1.0,0.0
0.0,0.0,0.0
0.9968377947807312,0.09674607962369919,0.5
1.0,0.14147505164146423,0.5
0.9976654052734375,0.19562730193138123,0.5
0.9910234808921814,0.22282803058624268,0.5
0.995640754699707,0.2029327154159546,0.5
0.9979048371315002,-0.0018063272582367063,0.5
0.9894019365310669,-0.05258423089981079,0.5
0.9950282573699951,-0.02367846667766571,0.5
0.11713005602359772,0.014506995677947998,0.5
-0.20275023579597473,-0.08162666112184525,0.5
-0.18160764873027802,0.17135359346866608,0.5
-1.0,0.23920929431915283,0.5
-0.6348296403884888,-0.07792055606842041,0.5
0.929961621761322,0.03849745914340019,0.5
0.7517353892326355,0.1921011209487915,0.5
0.7599365711212158,0.33137941360473633,0.5
0.8560037016868591,0.06112825125455856,0.5
0.9366483688354492,0.14898493885993958,0.5
0.8336849808692932,-0.6590837240219116,0.5
0.8760946393013,-0.1338016390800476,0.5
0.8676883578300476,-0.43018221855163574,0.5
0.00966318417340517,-0.33339446783065796,0.5
-0.007514477241784334,0.0683692991733551,0.5
-0.03652895987033844,0.08050654828548431,0.5
0.02267303876578808,0.09659066051244736,0.5
-0.07212255150079727,0.7020180821418762,0.5
-0.08663719892501831,1.0,0.5
0.0,0.0,0.5
0.05938172712922096,-0.9326601028442383,1.0
0.1718873679637909,-0.5685611367225647,1.0
0.29235827922821045,-0.9574006199836731,1.0
0.13962768018245697,-0.7337815165519714,1.0
0.032914791256189346,-0.8271573781967163,1.0
-0.1670488566160202,-0.8631354570388794,1.0
-0.07858435064554214,-0.7658809423446655,1.0
-0.08206823468208313,-1.0,1.0
