dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
-0.031909290701150894,-0.297457754611969,-0.0637003481388092,-0.007018891163170338,-0.018683815374970436,0.0
-0.005600301083177328,0.029123403131961823,-0.038227830082178116,0.1323515623807907,0.4595641791820526,0.0
0.008296813815832138,-0.25012436509132385,0.04923615604639053,-0.04684099555015564,0.1217707172036171,0.0
-0.06833247095346451,-0.18873830139636993,-0.01865742728114128,-0.05605277791619301,0.52276611328125,0.0
-0.0019938708283007145,-0.3143801689147949,-0.07739536464214325,-0.031443290412425995,0.29753029346466064,0.0
-0.036238688975572586,0.11301233619451523,0.02008930779993534,0.02928856760263443,0.19813266396522522,0.0
-0.029966499656438828,-0.3680562973022461,-0.0074740247800946236,0.017681609839200974,0.13673755526542664,0.0
0.0034729265607893467,0.028646735474467278,-0.008586427196860313,-0.0681128203868866,0.7617834210395813,0.0
-0.7012119293212891,0.022812889888882637,0.011899038217961788,-1.0,0.2231350690126419,0.0
-0.07539599388837814,-0.02441822551190853,1.0,0.25003042817115784,0.06346698105335236,0.0
-0.4906604588031769,0.043385058641433716,-1.0,-0.70572429895401,0.023519961163401604,0.0
0.5179337859153748,0.04915578290820122,0.36857226490974426,1.0,-0.0895695760846138,0.0
0.30535393953323364,-0.011461878195405006,0.20711542665958405,-0.9223668575286865,-0.41855600476264954,0.0
-0.12143298983573914,0.09590912610292435,-0.082826629281044,-0.02544509619474411,0.37489208579063416,0.0
-0.03869529813528061,-0.09758223593235016,0.20411957800388336,0.39548689126968384,-0.003118551801890135,0.0
0.00472341338172555,-0.08576817810535431,0.08382974565029144,0.16337358951568604,0.17421536147594452,0.0
0.010963734239339828,0.05223080888390541,-0.17823220789432526,-0.3039208650588989,0.27806007862091064,0.0
-0.1484905630350113,-0.005192907061427832,-0.1137351244688034,0.5239994525909424,0.44683709740638733,0.0
-0.01699579320847988,0.2740015387535095,-0.1516629308462143,-0.4014699161052704,-0.09226580709218979,0.0
-0.06736139953136444,0.02812834642827511,0.019481219351291656,0.2249220907688141,0.2701297998428345,0.0
0.0009874840034171939,0.08092190325260162,0.07179191708564758,0.018992234021425247,0.011753506027162075,0.0
0.9892582893371582,0.03385427966713905,0.11292366683483124,0.25604864954948425,-0.13984017074108124,0.0
1.0,0.10722164809703827,0.0626605749130249,0.3055841028690338,-0.002671499503776431,0.0
-1.0,0.03219122439622879,0.1926094889640808,-0.28511762619018555,-0.02048753947019577,0.0
-0.7345350384712219,0.39215943217277527,-0.268363893032074,-0.08311702311038971,-0.559856653213501,0.0
0.5006825923919678,0.004424180835485458,-0.12179245054721832,0.14636610448360443,1.0,0.0
0.05181010439991951,-1.0,-0.02266163006424904,-0.12362155318260193,-0.35397180914878845,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-0.031909290701150894,-0.297457754611969,-0.0637003481388092,-0.007018891163170338,-0.018683815374970436,0.5
-0.005600301083177328,0.029123403131961823,-0.038227830082178116,0.1323515623807907,0.4595641791820526,0.5
0.008296813815832138,-0.25012436509132385,0.04923615604639053,-0.04684099555015564,0.1217707172036171,0.5
-0.06833247095346451,-0.18873830139636993,-0.01865742728114128,-0.05605277791619301,0.52276611328125,0.5
-0.0019938708283007145,-0.3143801689147949,-0.07739536464214325,-0.031443290412425995,0.29753029346466064,0.5
-0.036238688975572586,0.11301233619451523,0.02008930779993534,0.02928856760263443,0.19813266396522522,0.5
-0.029966499656438828,-0.3680562973022461,-0.0074740247800946236,0.017681609839200974,0.13673755526542664,0.5
0.0034729265607893467,0.028646735474467278,-0.008586427196860313,-0.0681128203868866,0.7617834210395813,0.5
-0.7012119293212891,0.022812889888882637,0.011899038217961788,-1.0,0.2231350690126419,0.5
-0.07539599388837814,-0.02441822551190853,1.0,0.25003042817115784,0.06346698105335236,0.5
-0.4906604588031769,0.043385058641433716,-1.0,-0.70572429895401,0.023519961163401604,0.5
0.5179337859153748,0.04915578290820122,0.36857226490974426,1.0,-0.0895695760846138,0.5
0.30535393953323364,-0.011461878195405006,0.20711542665958405,-0.9223668575286865,-0.41855600476264954,0.5
-0.12143298983573914,0.09590912610292435,-0.082826629281044,-0.02544509619474411,0.37489208579063416,0.5
-0.03869529813528061,-0.09758223593235016,0.20411957800388336,0.39548689126968384,-0.003118551801890135,0.5
0.00472341338172555,-0.08576817810535431,0.08382974565029144,0.16337358951568604,0.17421536147594452,0.5
0.010963734239339828,0.05223080888390541,-0.17823220789432526,-0.3039208650588989,0.27806007862091064,0.5
-0.1484905630350113,-0.005192907061427832,-0.1137351244688034,0.5239994525909424,0.44683709740638733,0.5
-0.01699579320847988,0.2740015387535095,-0.1516629308462143,-0.4014699161052704,-0.09226580709218979,0.5
-0.06736139953136444,0.02812834642827511,0.019481219351291656,0.2249220907688141,0.2701297998428345,0.5
0.0009874840034171939,0.08092190325260162,0.07179191708564758,0.018992234021425247,0.011753506027162075,0.5
0.9892582893371582,0.03385427966713905,0.11292366683483124,0.25604864954948425,-0.13984017074108124,0.5
1.0,0.10722164809703827,0.0626605749130249,0.3055841028690338,-0.002671499503776431,0.5
-1.0,0.03219122439622879,0.1926094889640808,-0.28511762619018555,-0.02048753947019577,0.5
-0.7345350384712219,0.39215943217277527,-0.268363893032074,-0.08311702311038971,-0.559856653213501,0.5
0.5006825923919678,0.004424180835485458,-0.12179245054721832,0.14636610448360443,1.0,0.5
0.05181010439991951,-1.0,-0.02266163006424904,-0.12362155318260193,-0.35397180914878845,0.5
0.0,0.0,0.0,0.0,0.0,0.5
-0.01084401085972786,0.7359178066253662,-0.04392340034246445,0.021029531955718994,0.05619184300303459,1.0
-0.03990117460489273,0.26412394642829895,0.03532981127500534,0.13236331939697266,-0.5775709748268127,1.0
-0.030303962528705597,0.7179954051971436,0.05008396878838539,0.04275297746062279,-0.14563888311386108,1.0
0.038314513862133026,-0.13124579191207886,0.004377458244562149,-0.014328524470329285,-0.121170774102211,1.0
-0.006312391255050898,1.0,0.005947479046881199,0.05878016725182533,0.2582274377346039,1.0
-0.01902366615831852,0.1940668374300003,0.006930406671017408,0.0975632518529892,-1.0,1.0
-0.012538044713437557,0.7234248518943787,0.010922390036284924,0.020379941910505295,0.4572722911834717,1.0
0.032162152230739594,-0.021575402468442917,-0.0065045845694839954,-0.0881352350115776,-0.3361758291721344,1.0
